Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Global_tilt_photon_irrad Beam_normal_photon_irrad Difuse_horiz_photn_irrad Globl_horizn_photon_flux Dirct_normal_photon_flux Dif_horizntl_photon_flux Global_tiltd_photon_flux
.2900E+03 .6181E+00 .8261E-12 .4248E-09 .4252E-09 .4120E-12 .7160E-12 .2549E-09 .2556E-09 .3732E+05 .1206E+03 .6201E+05 .4210E+07 .8180E+04 .4206E+07 .2531E+07
.2910E+03 .6101E+00 .9766E-11 .1858E-08 .1863E-08 .4870E-11 .8465E-11 .1115E-08 .1124E-08 .1646E+06 .1431E+04 .2722E+06 .1864E+08 .9771E+05 .1859E+08 .1124E+08
.2920E+03 .5732E+00 .2037E-09 .1161E-07 .1171E-07 .1016E-09 .1765E-09 .6976E-08 .7152E-08 .1051E+07 .2994E+05 .1707E+07 .1184E+09 .2059E+07 .1174E+09 .7230E+08
.2930E+03 .5676E+00 .1227E-08 .3946E-07 .4007E-07 .6121E-09 .1064E-08 .2374E-07 .2480E-07 .3658E+07 .1810E+06 .5820E+07 .4093E+09 .1253E+08 .4030E+09 .2533E+09
.2940E+03 .5042E+00 .1099E-07 .1736E-06 .1790E-06 .5480E-08 .9524E-08 .1047E-06 .1142E-06 .1690E+08 .1626E+07 .2569E+08 .1847E+10 .1134E+09 .1791E+10 .1178E+10
.2950E+03 .5163E+00 .5507E-07 .5281E-06 .5556E-06 .2746E-07 .4773E-07 .3196E-06 .3673E-06 .5455E+08 .8178E+07 .7843E+08 .5791E+10 .5740E+09 .5505E+10 .3829E+10
.2960E+03 .6214E+00 .4176E-06 .2604E-05 .2812E-05 .2083E-06 .3620E-06 .1583E-05 .1945E-05 .2899E+09 .6223E+08 .3880E+09 .2961E+11 .4398E+10 .2742E+11 .2048E+11
.2970E+03 .4244E+00 .1026E-05 .5005E-05 .5517E-05 .5118E-06 .8896E-06 .3054E-05 .3944E-05 .5896E+09 .1535E+09 .7483E+09 .5868E+11 .1092E+11 .5324E+11 .4195E+11
.2980E+03 .5581E+00 .5623E-05 .2208E-04 .2488E-04 .2804E-05 .4874E-05 .1353E-04 .1840E-04 .2761E+10 .8435E+09 .3312E+10 .2674E+12 .6042E+11 .2372E+12 .1977E+12
.2990E+03 .5771E+00 .1464E-04 .5194E-04 .5924E-04 .7300E-05 .1269E-04 .3189E-04 .4458E-04 .6710E+10 .2203E+10 .7818E+10 .6429E+12 .1589E+12 .5637E+12 .4839E+12
.3000E+03 .4169E+00 .3195E-04 .1099E-03 .1258E-03 .1593E-04 .2769E-04 .6753E-04 .9522E-04 .1438E+11 .4825E+10 .1660E+11 .1379E+13 .3502E+12 .1205E+13 .1044E+13
.3010E+03 .4942E+00 .9123E-04 .3443E-03 .3898E-03 .4550E-04 .7907E-04 .2111E-03 .2902E-03 .4397E+11 .1382E+11 .5217E+11 .4316E+13 .1010E+13 .3812E+13 .3213E+13
.3020E+03 .3745E+00 .1307E-03 .5407E-03 .6059E-03 .6518E-04 .1133E-03 .3309E-03 .4442E-03 .6753E+11 .1987E+11 .8220E+11 .6776E+13 .1462E+13 .6047E+13 .4968E+13
.3030E+03 .6771E+00 .5293E-03 .1808E-02 .2072E-02 .2640E-03 .4588E-03 .1111E-02 .1570E-02 .2394E+12 .8074E+11 .2757E+12 .2340E+14 .5979E+13 .2042E+14 .1773E+14
.3040E+03 .5775E+00 .6653E-03 .2171E-02 .2503E-02 .3318E-03 .5767E-03 .1336E-02 .1912E-02 .2927E+12 .1018E+12 .3322E+12 .2855E+14 .7590E+13 .2476E+14 .2182E+14
.3050E+03 .6733E+00 .1521E-02 .4917E-02 .5676E-02 .7585E-03 .1318E-02 .3026E-02 .4344E-02 .6670E+12 .2335E+12 .7550E+12 .6538E+14 .1752E+14 .5665E+14 .5005E+14
.3060E+03 .5426E+00 .1711E-02 .5494E-02 .6347E-02 .8531E-03 .1483E-02 .3382E-02 .4865E-02 .7494E+12 .2635E+12 .8464E+12 .7384E+14 .1990E+14 .6392E+14 .5659E+14
.3070E+03 .6446E+00 .3134E-02 .1021E-01 .1177E-01 .1563E-02 .2716E-02 .6282E-02 .8998E-02 .1391E+13 .4843E+12 .1578E+13 .1383E+15 .3682E+14 .1199E+15 .1057E+15
.3080E+03 .6567E+00 .4392E-02 .1451E-01 .1670E-01 .2191E-02 .3807E-02 .8924E-02 .1273E-01 .1974E+13 .6811E+12 .2249E+13 .1981E+15 .5211E+14 .1721E+15 .1510E+15
.3090E+03 .5623E+00 .4734E-02 .1693E-01 .1929E-01 .2361E-02 .4104E-02 .1040E-01 .1450E-01 .2255E+13 .7365E+12 .2634E+13 .2311E+15 .5672E+14 .2028E+15 .1737E+15
.3100E+03 .4651E+00 .5795E-02 .1897E-01 .2186E-01 .2890E-02 .5023E-02 .1167E-01 .1669E-01 .2605E+13 .9044E+12 .2960E+13 .2644E+15 .7010E+14 .2295E+15 .2019E+15
.3110E+03 .8241E+00 .1221E-01 .3823E-01 .4432E-01 .6087E-02 .1058E-01 .2355E-01 .3413E-01 .5343E+13 .1911E+13 .5986E+13 .5413E+15 .1491E+15 .4670E+15 .4168E+15
.3120E+03 .6421E+00 .1216E-01 .3640E-01 .4246E-01 .6063E-02 .1054E-01 .2245E-01 .3298E-01 .5181E+13 .1909E+13 .5717E+13 .5236E+15 .1499E+15 .4489E+15 .4067E+15
.3130E+03 .7115E+00 .1646E-01 .4766E-01 .5586E-01 .8208E-02 .1427E-01 .2941E-01 .4368E-01 .6882E+13 .2593E+13 .7509E+13 .6955E+15 .2049E+15 .5933E+15 .5438E+15
.3140E+03 .7936E+00 .2039E-01 .5750E-01 .6766E-01 .1017E-01 .1767E-01 .3552E-01 .5319E-01 .8407E+13 .3222E+13 .9089E+13 .8506E+15 .2563E+15 .7228E+15 .6686E+15
.3150E+03 .7541E+00 .2408E-01 .6654E-01 .7855E-01 .1201E-01 .2087E-01 .4112E-01 .6200E-01 .9831E+13 .3819E+13 .1055E+14 .9969E+15 .3056E+15 .8444E+15 .7868E+15
.3160E+03 .5183E+00 .1792E-01 .4845E-01 .5738E-01 .8937E-02 .1553E-01 .2996E-01 .4549E-01 .7237E+13 .2851E+13 .7707E+13 .7352E+15 .2296E+15 .6207E+15 .5829E+15
.3170E+03 .8229E+00 .3229E-01 .8597E-01 .1021E+00 .1610E-01 .2798E-01 .5319E-01 .8118E-01 .1295E+14 .5152E+13 .1372E+14 .1320E+16 .4176E+15 .1112E+16 .1050E+16
.3180E+03 .6346E+00 .2663E-01 .6954E-01 .8283E-01 .1328E-01 .2308E-01 .4306E-01 .6614E-01 .1059E+14 .4264E+13 .1113E+14 .1081E+16 .3477E+15 .9080E+15 .8636E+15
.3190E+03 .7535E+00 .3885E-01 .1021E+00 .1215E+00 .1937E-01 .3367E-01 .6322E-01 .9689E-01 .1556E+14 .6239E+13 .1640E+14 .1602E+16 .5121E+15 .1346E+16 .1277E+16
.3200E+03 .8369E+00 .3986E-01 .1003E+00 .1202E+00 .1988E-01 .3455E-01 .6216E-01 .9671E-01 .1558E+14 .6421E+13 .1616E+14 .1599E+16 .5303E+15 .1334E+16 .1287E+16
.3210E+03 .7156E+00 .4318E-01 .1114E+00 .1330E+00 .2153E-01 .3743E-01 .6902E-01 .1064E+00 .1720E+14 .6977E+13 .1801E+14 .1786E+16 .5799E+15 .1497E+16 .1430E+16
.3220E+03 .8151E+00 .4615E-01 .1135E+00 .1365E+00 .2302E-01 .4000E-01 .7042E-01 .1104E+00 .1790E+14 .7481E+13 .1840E+14 .1851E+16 .6256E+15 .1539E+16 .1497E+16
.3230E+03 .6403E+00 .3995E-01 .9787E-01 .1178E+00 .1992E-01 .3463E-01 .6072E-01 .9534E-01 .1550E+14 .6496E+13 .1591E+14 .1612E+16 .5466E+15 .1339E+16 .1304E+16
.3240E+03 .7817E+00 .5647E-01 .1403E+00 .1685E+00 .2816E-01 .4895E-01 .8702E-01 .1360E+00 .2218E+14 .9211E+13 .2289E+14 .2327E+16 .7799E+15 .1938E+16 .1878E+16
.3250E+03 .7845E+00 .5204E-01 .1224E+00 .1484E+00 .2595E-01 .4510E-01 .7604E-01 .1211E+00 .1982E+14 .8514E+13 .2003E+14 .2068E+16 .7253E+15 .1706E+16 .1689E+16
.3260E+03 .1053E+01 .8051E-01 .1917E+00 .2318E+00 .4015E-01 .6978E-01 .1190E+00 .1888E+00 .3098E+14 .1321E+14 .3146E+14 .3261E+16 .1132E+16 .2696E+16 .2656E+16
.3270E+03 .1010E+01 .8141E-01 .1908E+00 .2313E+00 .4060E-01 .7056E-01 .1185E+00 .1891E+00 .3112E+14 .1340E+14 .3140E+14 .3284E+16 .1156E+16 .2708E+16 .2684E+16
.3280E+03 .9535E+00 .7232E-01 .1636E+00 .1997E+00 .3606E-01 .6268E-01 .1018E+00 .1645E+00 .2715E+14 .1194E+14 .2702E+14 .2861E+16 .1036E+16 .2344E+16 .2356E+16
.3290E+03 .1025E+01 .9002E-01 .2046E+00 .2495E+00 .4490E-01 .7803E-01 .1273E+00 .2053E+00 .3400E+14 .1491E+14 .3389E+14 .3608E+16 .1302E+16 .2958E+16 .2968E+16
.3300E+03 .1163E+01 .1048E+00 .2335E+00 .2857E+00 .5226E-01 .9082E-01 .1453E+00 .2361E+00 .3923E+14 .1741E+14 .3879E+14 .4169E+16 .1529E+16 .3407E+16 .3446E+16
.3310E+03 .1006E+01 .8809E-01 .1892E+00 .2332E+00 .4393E-01 .7636E-01 .1179E+00 .1943E+00 .3238E+14 .1468E+14 .3153E+14 .3433E+16 .1297E+16 .2787E+16 .2861E+16
.3320E+03 .1007E+01 .9639E-01 .2073E+00 .2554E+00 .4807E-01 .8354E-01 .1292E+00 .2127E+00 .3556E+14 .1611E+14 .3465E+14 .3795E+16 .1432E+16 .3080E+16 .3161E+16
.3330E+03 .9796E+00 .9638E-01 .2038E+00 .2519E+00 .4806E-01 .8354E-01 .1271E+00 .2106E+00 .3531E+14 .1616E+14 .3417E+14 .3776E+16 .1445E+16 .3056E+16 .3158E+16
.3340E+03 .9423E+00 .9172E-01 .1876E+00 .2333E+00 .4574E-01 .7950E-01 .1171E+00 .1966E+00 .3306E+14 .1542E+14 .3154E+14 .3530E+16 .1388E+16 .2838E+16 .2975E+16
.3350E+03 .9543E+00 .9926E-01 .2033E+00 .2528E+00 .4950E-01 .8604E-01 .1270E+00 .2131E+00 .3593E+14 .1674E+14 .3428E+14 .3858E+16 .1515E+16 .3103E+16 .3252E+16
.3360E+03 .7401E+00 .7916E-01 .1665E+00 .2060E+00 .3948E-01 .6861E-01 .1045E+00 .1732E+00 .2929E+14 .1339E+14 .2816E+14 .3173E+16 .1219E+16 .2565E+16 .2667E+16
.3370E+03 .7531E+00 .8013E-01 .1561E+00 .1961E+00 .3996E-01 .6945E-01 .9888E-01 .1683E+00 .2856E+14 .1359E+14 .2649E+14 .3048E+16 .1245E+16 .2427E+16 .2616E+16
.3380E+03 .8870E+00 .9792E-01 .1890E+00 .2378E+00 .4883E-01 .8487E-01 .1204E+00 .2053E+00 .3493E+14 .1666E+14 .3216E+14 .3729E+16 .1535E+16 .2963E+16 .3218E+16
.3390E+03 .9814E+00 .1116E+00 .2168E+00 .2725E+00 .5565E-01 .9672E-01 .1389E+00 .2356E+00 .4020E+14 .1904E+14 .3700E+14 .4310E+16 .1765E+16 .3430E+16 .3727E+16
.3400E+03 .1134E+01 .1301E+00 .2419E+00 .3067E+00 .6486E-01 .1127E+00 .1561E+00 .2688E+00 .4601E+14 .2226E+14 .4140E+14 .4895E+16 .2075E+16 .3860E+16 .4290E+16
.3410E+03 .9646E+00 .1140E+00 .2137E+00 .2706E+00 .5686E-01 .9883E-01 .1386E+00 .2375E+00 .4076E+14 .1957E+14 .3669E+14 .4357E+16 .1836E+16 .3441E+16 .3823E+16
.3420E+03 .1061E+01 .1283E+00 .2315E+00 .2954E+00 .6396E-01 .1112E+00 .1512E+00 .2624E+00 .4517E+14 .2208E+14 .3985E+14 .4798E+16 .2083E+16 .3760E+16 .4262E+16
.3430E+03 .1085E+01 .1335E+00 .2378E+00 .3044E+00 .6658E-01 .1157E+00 .1563E+00 .2720E+00 .4697E+14 .2305E+14 .4106E+14 .4987E+16 .2187E+16 .3896E+16 .4457E+16
.3440E+03 .7669E+00 .9480E-01 .1740E+00 .2213E+00 .4728E-01 .8217E-01 .1149E+00 .1971E+00 .3412E+14 .1642E+14 .3013E+14 .3658E+16 .1567E+16 .2876E+16 .3257E+16
.3450E+03 .9988E+00 .1275E+00 .2192E+00 .2828E+00 .6360E-01 .1105E+00 .1459E+00 .2565E+00 .4454E+14 .2215E+14 .3807E+14 .4715E+16 .2126E+16 .3655E+16 .4276E+16
.3460E+03 .8646E+00 .1128E+00 .1886E+00 .2448E+00 .5626E-01 .9777E-01 .1264E+00 .2242E+00 .3905E+14 .1965E+14 .3284E+14 .4117E+16 .1897E+16 .3171E+16 .3770E+16
.3470E+03 .1045E+01 .1386E+00 .2285E+00 .2976E+00 .6912E-01 .1201E+00 .1541E+00 .2742E+00 .4790E+14 .2421E+14 .3991E+14 .5048E+16 .2351E+16 .3876E+16 .4652E+16
.3480E+03 .9603E+00 .1298E+00 .2092E+00 .2739E+00 .6472E-01 .1125E+00 .1420E+00 .2545E+00 .4459E+14 .2274E+14 .3664E+14 .4687E+16 .2221E+16 .3579E+16 .4355E+16
.3490E+03 .8882E+00 .1222E+00 .1927E+00 .2536E+00 .6094E-01 .1059E+00 .1317E+00 .2376E+00 .4175E+14 .2147E+14 .3386E+14 .4378E+16 .2109E+16 .3326E+16 .4101E+16
.3500E+03 .1082E+01 .1515E+00 .2348E+00 .3104E+00 .7554E-01 .1313E+00 .1615E+00 .2928E+00 .5159E+14 .2669E+14 .4138E+14 .5403E+16 .2637E+16 .4088E+16 .5097E+16
.3510E+03 .1015E+01 .1441E+00 .2205E+00 .2924E+00 .7188E-01 .1249E+00 .1526E+00 .2775E+00 .4904E+14 .2547E+14 .3896E+14 .5133E+16 .2531E+16 .3871E+16 .4873E+16
.3520E+03 .1054E+01 .1520E+00 .2296E+00 .3054E+00 .7581E-01 .1318E+00 .1599E+00 .2916E+00 .5167E+14 .2694E+14 .4068E+14 .5408E+16 .2692E+16 .4065E+16 .5164E+16
.3530E+03 .1033E+01 .1517E+00 .2240E+00 .2996E+00 .7564E-01 .1315E+00 .1570E+00 .2885E+00 .5126E+14 .2695E+14 .3980E+14 .5351E+16 .2709E+16 .4000E+16 .5152E+16
.3540E+03 .1144E+01 .1702E+00 .2469E+00 .3317E+00 .8486E-01 .1475E+00 .1742E+00 .3216E+00 .5732E+14 .3032E+14 .4399E+14 .5975E+16 .3065E+16 .4446E+16 .5794E+16
.3550E+03 .1153E+01 .1741E+00 .2488E+00 .3357E+00 .8682E-01 .1509E+00 .1767E+00 .3276E+00 .5854E+14 .3111E+14 .4447E+14 .6097E+16 .3162E+16 .4520E+16 .5950E+16
.3560E+03 .1085E+01 .1668E+00 .2344E+00 .3176E+00 .8317E-01 .1445E+00 .1675E+00 .3120E+00 .5592E+14 .2989E+14 .4201E+14 .5818E+16 .3055E+16 .4294E+16 .5716E+16
.3570E+03 .7640E+00 .1190E+00 .1647E+00 .2241E+00 .5932E-01 .1031E+00 .1185E+00 .2216E+00 .3982E+14 .2138E+14 .2961E+14 .4139E+16 .2197E+16 .3043E+16 .4093E+16
.3580E+03 .7396E+00 .1167E+00 .1592E+00 .2174E+00 .5821E-01 .1012E+00 .1152E+00 .2163E+00 .3899E+14 .2104E+14 .2868E+14 .4049E+16 .2174E+16 .2965E+16 .4030E+16
.3590E+03 .8821E+00 .1410E+00 .1895E+00 .2599E+00 .7034E-01 .1222E+00 .1380E+00 .2602E+00 .4703E+14 .2549E+14 .3425E+14 .4882E+16 .2650E+16 .3560E+16 .4889E+16
.3600E+03 .1189E+01 .1925E+00 .2551E+00 .3511E+00 .9599E-01 .1668E+00 .1870E+00 .3538E+00 .6412E+14 .3488E+14 .4624E+14 .6652E+16 .3646E+16 .4833E+16 .6702E+16
.3610E+03 .8633E+00 .1418E+00 .1850E+00 .2558E+00 .7072E-01 .1229E+00 .1365E+00 .2594E+00 .4713E+14 .2577E+14 .3363E+14 .4886E+16 .2709E+16 .3535E+16 .4954E+16
.3620E+03 .8532E+00 .1427E+00 .1834E+00 .2546E+00 .7117E-01 .1237E+00 .1361E+00 .2598E+00 .4735E+14 .2601E+14 .3343E+14 .4904E+16 .2749E+16 .3533E+16 .5005E+16
.3630E+03 .1054E+01 .1792E+00 .2270E+00 .3164E+00 .8939E-01 .1554E+00 .1695E+00 .3249E+00 .5937E+14 .3275E+14 .4149E+14 .6145E+16 .3481E+16 .4409E+16 .6310E+16
.3640E+03 .1181E+01 .2039E+00 .2547E+00 .3564E+00 .1017E+00 .1768E+00 .1914E+00 .3681E+00 .6746E+14 .3737E+14 .4666E+14 .6978E+16 .3993E+16 .4987E+16 .7209E+16
.3650E+03 .1025E+01 .1792E+00 .2208E+00 .3102E+00 .8939E-01 .1554E+00 .1670E+00 .3223E+00 .5922E+14 .3293E+14 .4057E+14 .6124E+16 .3539E+16 .4359E+16 .6364E+16
.3660E+03 .1357E+01 .2407E+00 .2924E+00 .4125E+00 .1201E+00 .2087E+00 .2225E+00 .4312E+00 .7944E+14 .4435E+14 .5388E+14 .8211E+16 .4792E+16 .5821E+16 .8583E+16
.3670E+03 .1237E+01 .2223E+00 .2664E+00 .3772E+00 .1109E+00 .1927E+00 .2040E+00 .3966E+00 .7328E+14 .4107E+14 .4921E+14 .7571E+16 .4462E+16 .5346E+16 .7961E+16
.3680E+03 .1120E+01 .2036E+00 .2407E+00 .3422E+00 .1015E+00 .1765E+00 .1855E+00 .3619E+00 .6705E+14 .3772E+14 .4459E+14 .6925E+16 .4120E+16 .4870E+16 .7323E+16
.3690E+03 .1216E+01 .2241E+00 .2615E+00 .3732E+00 .1118E+00 .1943E+00 .2027E+00 .3970E+00 .7375E+14 .4163E+14 .4857E+14 .7614E+16 .4572E+16 .5334E+16 .8099E+16
.3700E+03 .1377E+01 .2574E+00 .2962E+00 .4246E+00 .1283E+00 .2231E+00 .2311E+00 .4542E+00 .8460E+14 .4794E+14 .5518E+14 .8732E+16 .5293E+16 .6093E+16 .9342E+16
.3710E+03 .1138E+01 .2155E+00 .2448E+00 .3523E+00 .1075E+00 .1868E+00 .1922E+00 .3790E+00 .7079E+14 .4025E+14 .4572E+14 .7305E+16 .4468E+16 .5076E+16 .7858E+16
.3720E+03 .9428E+00 .1806E+00 .2025E+00 .2926E+00 .9005E-01 .1565E+00 .1600E+00 .3165E+00 .5927E+14 .3382E+14 .3792E+14 .6115E+16 .3774E+16 .4233E+16 .6616E+16
.3730E+03 .1146E+01 .2223E+00 .2461E+00 .3570E+00 .1109E+00 .1927E+00 .1956E+00 .3883E+00 .7292E+14 .4174E+14 .4621E+14 .7522E+16 .4684E+16 .5186E+16 .8182E+16
.3740E+03 .1080E+01 .2121E+00 .2318E+00 .3376E+00 .1058E+00 .1838E+00 .1854E+00 .3692E+00 .6952E+14 .3992E+14 .4365E+14 .7171E+16 .4504E+16 .4924E+16 .7843E+16
.3750E+03 .8666E+00 .1722E+00 .1860E+00 .2719E+00 .8590E-01 .1493E+00 .1497E+00 .2990E+00 .5644E+14 .3251E+14 .3510E+14 .5821E+16 .3688E+16 .3982E+16 .6401E+16
.3760E+03 .1071E+01 .2150E+00 .2293E+00 .3365E+00 .1072E+00 .1863E+00 .1857E+00 .3720E+00 .7042E+14 .4069E+14 .4340E+14 .7263E+16 .4640E+16 .4949E+16 .8030E+16
.3770E+03 .1172E+01 .2379E+00 .2507E+00 .3693E+00 .1187E+00 .2062E+00 .2043E+00 .4105E+00 .7791E+14 .4516E+14 .4757E+14 .8035E+16 .5177E+16 .5453E+16 .8931E+16
.3780E+03 .1483E+01 .3043E+00 .3168E+00 .4685E+00 .1518E+00 .2638E+00 .2597E+00 .5235E+00 .9962E+14 .5791E+14 .6028E+14 .1027E+17 .6674E+16 .6946E+16 .1148E+17
.3790E+03 .1156E+01 .2394E+00 .2463E+00 .3657E+00 .1194E+00 .2075E+00 .2032E+00 .4107E+00 .7836E+14 .4568E+14 .4698E+14 .8083E+16 .5293E+16 .5443E+16 .9079E+16
.3800E+03 .1097E+01 .2293E+00 .2331E+00 .3474E+00 .1144E+00 .1987E+00 .1935E+00 .3922E+00 .7503E+14 .4386E+14 .4459E+14 .7741E+16 .5109E+16 .5193E+16 .8739E+16
.3810E+03 .1326E+01 .2807E+00 .2819E+00 .4219E+00 .1400E+00 .2433E+00 .2355E+00 .4788E+00 .9184E+14 .5384E+14 .5408E+14 .9475E+16 .6304E+16 .6331E+16 .1075E+17
.3820E+03 .9294E+00 .1993E+00 .1978E+00 .2972E+00 .9937E-01 .1727E+00 .1662E+00 .3390E+00 .6518E+14 .3832E+14 .3803E+14 .6726E+16 .4510E+16 .4477E+16 .7672E+16
.3830E+03 .7305E+00 .1586E+00 .1555E+00 .2346E+00 .7907E-01 .1374E+00 .1315E+00 .2690E+00 .5186E+14 .3057E+14 .2999E+14 .5352E+16 .3617E+16 .3548E+16 .6136E+16
.3840E+03 .7739E+00 .1698E+00 .1646E+00 .2493E+00 .8466E-01 .1471E+00 .1401E+00 .2872E+00 .5553E+14 .3282E+14 .3183E+14 .5732E+16 .3903E+16 .3785E+16 .6604E+16
.3850E+03 .1126E+01 .2496E+00 .2393E+00 .3638E+00 .1245E+00 .2164E+00 .2049E+00 .4213E+00 .8165E+14 .4838E+14 .4639E+14 .8430E+16 .5784E+16 .5546E+16 .9761E+16
.3860E+03 .8952E+00 .2008E+00 .1903E+00 .2904E+00 .1001E+00 .1740E+00 .1639E+00 .3380E+00 .6567E+14 .3901E+14 .3698E+14 .6782E+16 .4688E+16 .4444E+16 .7892E+16
.3870E+03 .9746E+00 .2209E+00 .2071E+00 .3173E+00 .1102E+00 .1915E+00 .1795E+00 .3710E+00 .7227E+14 .4304E+14 .4035E+14 .7467E+16 .5199E+16 .4874E+16 .8730E+16
.3880E+03 .1009E+01 .2309E+00 .2141E+00 .3292E+00 .1152E+00 .2001E+00 .1867E+00 .3868E+00 .7556E+14 .4510E+14 .4182E+14 .7808E+16 .5476E+16 .5077E+16 .9174E+16
.3890E+03 .1074E+01 .2483E+00 .2277E+00 .3515E+00 .1238E+00 .2152E+00 .1998E+00 .4150E+00 .8127E+14 .4862E+14 .4459E+14 .8402E+16 .5934E+16 .5442E+16 .9919E+16
.3900E+03 .1302E+01 .3041E+00 .2759E+00 .4276E+00 .1517E+00 .2636E+00 .2435E+00 .5071E+00 .9957E+14 .5971E+14 .5416E+14 .1030E+17 .7325E+16 .6645E+16 .1221E+17
.3910E+03 .1407E+01 .3319E+00 .2979E+00 .4634E+00 .1655E+00 .2877E+00 .2646E+00 .5523E+00 .1087E+15 .6534E+14 .5864E+14 .1125E+17 .8057E+16 .7230E+16 .1340E+17
.3920E+03 .1207E+01 .2873E+00 .2551E+00 .3983E+00 .1433E+00 .2490E+00 .2279E+00 .4769E+00 .9411E+14 .5669E+14 .5033E+14 .9742E+16 .7026E+16 .6238E+16 .1166E+17
.3930E+03 .5993E+00 .1442E+00 .1267E+00 .1986E+00 .7190E-01 .1250E+00 .1139E+00 .2388E+00 .4725E+14 .2852E+14 .2506E+14 .4894E+16 .3553E+16 .3122E+16 .5886E+16
.3940E+03 .8843E+00 .2148E+00 .1867E+00 .2938E+00 .1071E+00 .1862E+00 .1689E+00 .3550E+00 .7042E+14 .4260E+14 .3703E+14 .7297E+16 .5334E+16 .4637E+16 .8817E+16
.3950E+03 .1369E+01 .3355E+00 .2887E+00 .4560E+00 .1673E+00 .2908E+00 .2627E+00 .5535E+00 .1101E+15 .6672E+14 .5740E+14 .1141E+17 .8396E+16 .7224E+16 .1385E+17
.3960E+03 .1204E+01 .2975E+00 .2534E+00 .4018E+00 .1484E+00 .2579E+00 .2320E+00 .4899E+00 .9766E+14 .5932E+14 .5051E+14 .1013E+17 .7502E+16 .6389E+16 .1235E+17
.3970E+03 .5264E+00 .1315E+00 .1108E+00 .1764E+00 .6557E-01 .1140E+00 .1021E+00 .2160E+00 .4317E+14 .2628E+14 .2215E+14 .4481E+16 .3340E+16 .2815E+16 .5488E+16
.3980E+03 .1498E+01 .3769E+00 .3145E+00 .5025E+00 .1880E+00 .3267E+00 .2914E+00 .6182E+00 .1239E+15 .7552E+14 .6302E+14 .1286E+17 .9649E+16 .8051E+16 .1582E+17
.3990E+03 .1671E+01 .4248E+00 .3509E+00 .5627E+00 .2118E+00 .3682E+00 .3271E+00 .6953E+00 .1397E+15 .8532E+14 .7047E+14 .1451E+17 .1096E+17 .9049E+16 .1793E+17
.4000E+03 .1728E+01 .4425E+00 .3619E+00 .5826E+00 .2207E+00 .3835E+00 .3394E+00 .7230E+00 .1456E+15 .8910E+14 .7287E+14 .1514E+17 .1150E+17 .9404E+16 .1879E+17
