Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Global_tilt_photon_irrad Beam_normal_photon_irrad Difuse_horiz_photn_irrad Globl_horizn_photon_flux Dirct_normal_photon_flux Dif_horizntl_photon_flux Global_tiltd_photon_flux
.3140E+03 .7936E+00 .1515E-04 .3915E-02 .3917E-02 .2438E-05 .1495E-04 .2349E-02 .2364E-02 .3737E+12 .2394E+10 .6188E+12 .4924E+14 .1904E+12 .4921E+14 .2972E+14
.3150E+03 .7541E+00 .2670E-04 .5700E-02 .5704E-02 .4298E-05 .2635E-04 .3420E-02 .3447E-02 .5466E+12 .4233E+10 .9039E+12 .7239E+14 .3388E+12 .7234E+14 .4374E+14
.3160E+03 .5183E+00 .2306E-04 .4427E-02 .4431E-02 .3712E-05 .2276E-04 .2657E-02 .2680E-02 .4263E+12 .3669E+10 .7043E+12 .5677E+14 .2955E+12 .5672E+14 .3433E+14
.3170E+03 .8229E+00 .5253E-04 .8993E-02 .9002E-02 .8456E-05 .5185E-04 .5397E-02 .5449E-02 .8695E+12 .8383E+10 .1435E+13 .1164E+15 .6794E+12 .1163E+15 .7047E+14
.3180E+03 .6346E+00 .4922E-04 .7689E-02 .7697E-02 .7924E-05 .4858E-04 .4614E-02 .4663E-02 .7464E+12 .7880E+10 .1231E+13 .1005E+15 .6427E+12 .1004E+15 .6088E+14
.3190E+03 .7535E+00 .1048E-03 .1471E-01 .1473E-01 .1688E-04 .1035E-03 .8828E-02 .8932E-02 .1434E+13 .1683E+11 .2362E+13 .1941E+15 .1382E+13 .1939E+15 .1177E+15
.3200E+03 .8369E+00 .9364E-04 .1232E-01 .1234E-01 .1507E-04 .9241E-04 .7395E-02 .7487E-02 .1206E+13 .1508E+11 .1985E+13 .1641E+15 .1246E+13 .1639E+15 .9962E+14
.3210E+03 .7156E+00 .1565E-03 .1921E-01 .1924E-01 .2519E-04 .1545E-03 .1153E-01 .1168E-01 .1888E+13 .2529E+11 .3105E+13 .2583E+15 .2102E+13 .2580E+15 .1569E+15
.3220E+03 .8151E+00 .1498E-03 .1684E-01 .1686E-01 .2411E-04 .1478E-03 .1011E-01 .1025E-01 .1662E+13 .2428E+11 .2730E+13 .2286E+15 .2030E+13 .2283E+15 .1390E+15
.3230E+03 .6403E+00 .1553E-03 .1636E-01 .1639E-01 .2500E-04 .1533E-03 .9820E-02 .9973E-02 .1622E+13 .2526E+11 .2661E+13 .2242E+15 .2125E+13 .2239E+15 .1365E+15
.3240E+03 .7817E+00 .2878E-03 .2948E-01 .2952E-01 .4633E-04 .2841E-03 .1769E-01 .1798E-01 .2932E+13 .4695E+11 .4808E+13 .4077E+15 .3975E+13 .4071E+15 .2482E+15
.3250E+03 .7845E+00 .2282E-03 .2102E-01 .2105E-01 .3674E-04 .2253E-03 .1261E-01 .1284E-01 .2101E+13 .3734E+11 .3439E+13 .2934E+15 .3181E+13 .2929E+15 .1790E+15
.3260E+03 .1053E+01 .4590E-03 .4106E-01 .4113E-01 .7390E-04 .4531E-03 .2464E-01 .2509E-01 .4118E+13 .7534E+11 .6738E+13 .5786E+15 .6458E+13 .5776E+15 .3530E+15
.3270E+03 .1010E+01 .5132E-03 .4294E-01 .4302E-01 .8261E-04 .5065E-03 .2577E-01 .2628E-01 .4326E+13 .8448E+11 .7068E+13 .6108E+15 .7286E+13 .6096E+15 .3731E+15
.3280E+03 .9535E+00 .4099E-03 .3219E-01 .3226E-01 .6598E-04 .4045E-03 .1932E-01 .1973E-01 .3257E+13 .6768E+11 .5316E+13 .4622E+15 .5873E+13 .4613E+15 .2827E+15
.3290E+03 .1025E+01 .6691E-03 .4982E-01 .4993E-01 .1077E-03 .6603E-03 .2990E-01 .3056E-01 .5062E+13 .1108E+12 .8252E+13 .7220E+15 .9674E+13 .7204E+15 .4419E+15
.3300E+03 .1163E+01 .8189E-03 .5735E-01 .5749E-01 .1318E-03 .8082E-03 .3443E-01 .3523E-01 .5853E+13 .1360E+12 .9528E+13 .8388E+15 .1195E+14 .8369E+15 .5141E+15
.3310E+03 .1006E+01 .6568E-03 .4234E-01 .4245E-01 .1057E-03 .6483E-03 .2542E-01 .2606E-01 .4343E+13 .1095E+12 .7056E+13 .6250E+15 .9672E+13 .6235E+15 .3838E+15
.3320E+03 .1007E+01 .8480E-03 .5270E-01 .5284E-01 .1365E-03 .8370E-03 .3163E-01 .3247E-01 .5427E+13 .1417E+12 .8808E+13 .7850E+15 .1260E+14 .7830E+15 .4824E+15
.3330E+03 .9796E+00 .8943E-03 .5268E-01 .5282E-01 .1440E-03 .8827E-03 .3162E-01 .3250E-01 .5449E+13 .1499E+12 .8831E+13 .7920E+15 .1341E+14 .7898E+15 .4873E+15
.3340E+03 .9423E+00 .8383E-03 .4554E-01 .4567E-01 .1349E-03 .8274E-03 .2734E-01 .2816E-01 .4736E+13 .1409E+12 .7657E+13 .6910E+15 .1268E+14 .6889E+15 .4261E+15
.3350E+03 .9543E+00 .1027E-02 .5446E-01 .5462E-01 .1653E-03 .1014E-02 .3277E-01 .3378E-01 .5697E+13 .1732E+12 .9184E+13 .8338E+15 .1568E+14 .8313E+15 .5157E+15
.3360E+03 .7401E+00 .8652E-03 .4496E-01 .4510E-01 .1393E-03 .8539E-03 .2741E-01 .2826E-01 .4781E+13 .1463E+12 .7605E+13 .6947E+15 .1333E+14 .6925E+15 .4353E+15
.3370E+03 .7531E+00 .8708E-03 .4025E-01 .4039E-01 .1402E-03 .8594E-03 .2486E-01 .2572E-01 .4363E+13 .1477E+12 .6829E+13 .6277E+15 .1353E+14 .6255E+15 .3997E+15
.3380E+03 .8870E+00 .1142E-02 .5078E-01 .5096E-01 .1838E-03 .1127E-02 .3177E-01 .3289E-01 .5597E+13 .1943E+12 .8640E+13 .7990E+15 .1791E+14 .7961E+15 .5157E+15
.3390E+03 .9814E+00 .1378E-02 .5972E-01 .5994E-01 .2218E-03 .1360E-02 .3784E-01 .3920E-01 .6690E+13 .2351E+12 .1019E+14 .9482E+15 .2179E+14 .9447E+15 .6201E+15
.3400E+03 .1134E+01 .1638E-02 .6542E-01 .6568E-01 .2637E-03 .1617E-02 .4199E-01 .4360E-01 .7463E+13 .2804E+12 .1120E+14 .1048E+16 .2614E+14 .1044E+16 .6959E+15
.3410E+03 .9646E+00 .1522E-02 .5902E-01 .5927E-01 .2450E-03 .1502E-02 .3836E-01 .3986E-01 .6843E+13 .2612E+12 .1013E+14 .9542E+15 .2450E+14 .9502E+15 .6418E+15
.3420E+03 .1061E+01 .1790E-02 .6506E-01 .6535E-01 .2882E-03 .1767E-02 .4282E-01 .4459E-01 .7677E+13 .3082E+12 .1120E+14 .1061E+16 .2907E+14 .1057E+16 .7242E+15
.3430E+03 .1085E+01 .1930E-02 .6667E-01 .6699E-01 .3108E-03 .1905E-02 .4444E-01 .4634E-01 .8002E+13 .3333E+12 .1151E+14 .1098E+16 .3163E+14 .1092E+16 .7593E+15
.3440E+03 .7669E+00 .1387E-02 .4732E-01 .4755E-01 .2232E-03 .1369E-02 .3193E-01 .3330E-01 .5767E+13 .2402E+12 .8195E+13 .7859E+15 .2292E+14 .7822E+15 .5504E+15
.3450E+03 .9988E+00 .1986E-02 .6172E-01 .6204E-01 .3196E-03 .1960E-02 .4216E-01 .4412E-01 .7663E+13 .3449E+12 .1072E+14 .1034E+16 .3311E+14 .1029E+16 .7357E+15
.3460E+03 .8646E+00 .1833E-02 .5371E-01 .5400E-01 .2951E-03 .1809E-02 .3714E-01 .3895E-01 .6785E+13 .3193E+12 .9355E+13 .9082E+15 .3083E+14 .9033E+15 .6551E+15
.3470E+03 .1045E+01 .2329E-02 .6501E-01 .6538E-01 .3750E-03 .2299E-02 .4551E-01 .4781E-01 .8352E+13 .4069E+12 .1136E+14 .1109E+16 .3952E+14 .1103E+16 .8111E+15
.3480E+03 .9603E+00 .2263E-02 .5998E-01 .6034E-01 .3643E-03 .2234E-02 .4250E-01 .4474E-01 .7837E+13 .3965E+12 .1051E+14 .1033E+16 .3873E+14 .1026E+16 .7655E+15
.3490E+03 .8882E+00 .2209E-02 .5571E-01 .5606E-01 .3555E-03 .2180E-02 .3995E-01 .4213E-01 .7403E+13 .3880E+12 .9787E+13 .9676E+15 .3812E+14 .9615E+15 .7272E+15
.3500E+03 .1082E+01 .2835E-02 .6803E-01 .6849E-01 .4564E-03 .2798E-02 .4938E-01 .5218E-01 .9194E+13 .4996E+12 .1199E+14 .1192E+16 .4936E+14 .1184E+16 .9084E+15
.3510E+03 .1015E+01 .2778E-02 .6381E-01 .6426E-01 .4472E-03 .2742E-02 .4687E-01 .4962E-01 .8767E+13 .4908E+12 .1128E+14 .1128E+16 .4877E+14 .1120E+16 .8712E+15
.3520E+03 .1054E+01 .3023E-02 .6637E-01 .6686E-01 .4866E-03 .2983E-02 .4933E-01 .5232E-01 .9271E+13 .5356E+12 .1176E+14 .1184E+16 .5353E+14 .1175E+16 .9265E+15
.3530E+03 .1033E+01 .3124E-02 .6539E-01 .6589E-01 .5029E-03 .3083E-02 .4918E-01 .5226E-01 .9287E+13 .5552E+12 .1162E+14 .1177E+16 .5580E+14 .1168E+16 .9334E+15
.3540E+03 .1144E+01 .3599E-02 .7249E-01 .7307E-01 .5793E-03 .3552E-02 .5516E-01 .5871E-01 .1046E+14 .6413E+12 .1292E+14 .1316E+16 .6482E+14 .1306E+16 .1058E+16
.3550E+03 .1153E+01 .3795E-02 .7318E-01 .7379E-01 .6109E-03 .3745E-02 .5633E-01 .6008E-01 .1074E+14 .6782E+12 .1308E+14 .1340E+16 .6893E+14 .1329E+16 .1091E+16
.3560E+03 .1085E+01 .3766E-02 .6924E-01 .6985E-01 .6062E-03 .3717E-02 .5392E-01 .5764E-01 .1033E+14 .6749E+12 .1241E+14 .1280E+16 .6899E+14 .1269E+16 .1056E+16
.3570E+03 .7640E+00 .2756E-02 .4878E-01 .4922E-01 .4436E-03 .2720E-02 .3843E-01 .4115E-01 .7395E+13 .4953E+12 .8766E+13 .9093E+15 .5091E+14 .9011E+15 .7601E+15
.3580E+03 .7396E+00 .2778E-02 .4731E-01 .4775E-01 .4472E-03 .2742E-02 .3769E-01 .4044E-01 .7288E+13 .5007E+12 .8526E+13 .8896E+15 .5176E+14 .8813E+15 .7533E+15
.3590E+03 .8821E+00 .3446E-02 .5648E-01 .5703E-01 .5547E-03 .3401E-02 .4552E-01 .4892E-01 .8840E+13 .6228E+12 .1021E+14 .1071E+16 .6474E+14 .1061E+16 .9189E+15
.3600E+03 .1189E+01 .4823E-02 .7613E-01 .7690E-01 .7764E-03 .4760E-02 .6205E-01 .6681E-01 .1211E+14 .8741E+12 .1380E+14 .1457E+16 .9137E+14 .1442E+16 .1266E+16
.3610E+03 .8633E+00 .3658E-02 .5547E-01 .5606E-01 .5889E-03 .3610E-02 .4573E-01 .4934E-01 .8966E+13 .6648E+12 .1008E+14 .1071E+16 .6988E+14 .1060E+16 .9424E+15
.3620E+03 .8532E+00 .3819E-02 .5520E-01 .5582E-01 .6147E-03 .3769E-02 .4602E-01 .4978E-01 .9072E+13 .6959E+12 .1006E+14 .1075E+16 .7355E+14 .1063E+16 .9589E+15
.3630E+03 .1054E+01 .4959E-02 .6854E-01 .6934E-01 .7983E-03 .4895E-02 .5777E-01 .6267E-01 .1145E+14 .9062E+12 .1252E+14 .1347E+16 .9631E+14 .1331E+16 .1217E+16
.3640E+03 .1181E+01 .5817E-02 .7711E-01 .7804E-01 .9364E-03 .5741E-02 .6572E-01 .7146E-01 .1309E+14 .1066E+13 .1413E+14 .1528E+16 .1139E+15 .1510E+16 .1399E+16
.3650E+03 .1025E+01 .5247E-02 .6703E-01 .6787E-01 .8447E-03 .5179E-02 .5776E-01 .6294E-01 .1156E+14 .9642E+12 .1232E+14 .1340E+16 .1036E+15 .1323E+16 .1243E+16
.3660E+03 .1357E+01 .7249E-02 .8907E-01 .9023E-01 .1167E-02 .7155E-02 .7759E-01 .8475E-01 .1561E+14 .1336E+13 .1641E+14 .1796E+16 .1443E+15 .1773E+16 .1687E+16
.3670E+03 .1237E+01 .6873E-02 .8141E-01 .8251E-01 .1106E-02 .6783E-02 .7170E-01 .7848E-01 .1450E+14 .1270E+13 .1504E+14 .1656E+16 .1379E+15 .1634E+16 .1575E+16
.3680E+03 .1120E+01 .6443E-02 .7379E-01 .7483E-01 .1037E-02 .6359E-02 .6570E-01 .7205E-01 .1335E+14 .1194E+13 .1367E+14 .1514E+16 .1304E+15 .1493E+16 .1458E+16
.3690E+03 .1216E+01 .7291E-02 .8039E-01 .8157E-01 .1174E-02 .7196E-02 .7235E-01 .7955E-01 .1478E+14 .1354E+13 .1493E+14 .1664E+16 .1487E+15 .1640E+16 .1623E+16
.3700E+03 .1377E+01 .8607E-02 .9139E-01 .9278E-01 .1385E-02 .8494E-02 .8314E-01 .9163E-01 .1707E+14 .1603E+13 .1702E+14 .1908E+16 .1770E+15 .1880E+16 .1885E+16
.3710E+03 .1138E+01 .7402E-02 .7578E-01 .7697E-01 .1192E-02 .7305E-02 .6967E-01 .7698E-01 .1438E+14 .1382E+13 .1415E+14 .1596E+16 .1535E+15 .1571E+16 .1596E+16
.3720E+03 .9428E+00 .6343E-02 .6289E-01 .6391E-01 .1021E-02 .6260E-02 .5844E-01 .6470E-01 .1212E+14 .1188E+13 .1178E+14 .1336E+16 .1326E+15 .1315E+16 .1352E+16
.3730E+03 .1146E+01 .8011E-02 .7668E-01 .7796E-01 .1290E-02 .7907E-02 .7201E-01 .7991E-01 .1501E+14 .1504E+13 .1440E+14 .1643E+16 .1688E+15 .1616E+16 .1684E+16
.3740E+03 .1080E+01 .7833E-02 .7245E-01 .7371E-01 .1261E-02 .7731E-02 .6876E-01 .7649E-01 .1440E+14 .1475E+13 .1364E+14 .1566E+16 .1664E+15 .1539E+16 .1625E+16
.3750E+03 .8666E+00 .6516E-02 .5831E-01 .5936E-01 .1049E-02 .6431E-02 .5592E-01 .6235E-01 .1177E+14 .1230E+13 .1101E+14 .1271E+16 .1395E+15 .1248E+16 .1335E+16
.3760E+03 .1071E+01 .8304E-02 .7213E-01 .7347E-01 .1337E-02 .8196E-02 .6990E-01 .7810E-01 .1478E+14 .1572E+13 .1365E+14 .1586E+16 .1792E+15 .1557E+16 .1686E+16
.3770E+03 .1172E+01 .9399E-02 .7913E-01 .8064E-01 .1513E-02 .9277E-02 .7748E-01 .8675E-01 .1646E+14 .1784E+13 .1502E+14 .1754E+16 .2045E+15 .1721E+16 .1887E+16
.3780E+03 .1483E+01 .1228E-01 .1003E+00 .1023E+00 .1977E-02 .1212E-01 .9925E-01 .1114E+00 .2119E+14 .2337E+13 .1909E+14 .2244E+16 .2693E+15 .2200E+16 .2442E+16
.3790E+03 .1156E+01 .9846E-02 .7826E-01 .7984E-01 .1585E-02 .9718E-02 .7822E-01 .8794E-01 .1678E+14 .1879E+13 .1493E+14 .1765E+16 .2176E+15 .1730E+16 .1944E+16
.3800E+03 .1097E+01 .9607E-02 .7432E-01 .7586E-01 .1547E-02 .9482E-02 .7504E-01 .8452E-01 .1617E+14 .1838E+13 .1422E+14 .1690E+16 .2140E+15 .1656E+16 .1883E+16
.3810E+03 .1326E+01 .1206E-01 .9020E-01 .9214E-01 .1941E-02 .1190E-01 .9201E-01 .1039E+00 .1993E+14 .2313E+13 .1730E+14 .2069E+16 .2708E+15 .2026E+16 .2333E+16
.3820E+03 .9294E+00 .8780E-02 .6349E-01 .6490E-01 .1413E-02 .8666E-02 .6542E-01 .7408E-01 .1425E+14 .1688E+13 .1221E+14 .1469E+16 .1987E+15 .1437E+16 .1677E+16
.3830E+03 .7305E+00 .7162E-02 .5010E-01 .5125E-01 .1153E-02 .7068E-02 .5214E-01 .5921E-01 .1142E+14 .1381E+13 .9659E+13 .1169E+16 .1634E+15 .1143E+16 .1351E+16
.3840E+03 .7739E+00 .7834E-02 .5321E-01 .5447E-01 .1261E-02 .7732E-02 .5594E-01 .6367E-01 .1231E+14 .1514E+13 .1029E+14 .1252E+16 .1801E+15 .1223E+16 .1464E+16
.3850E+03 .1126E+01 .1177E-01 .7761E-01 .7951E-01 .1895E-02 .1162E-01 .8241E-01 .9403E-01 .1822E+14 .2281E+13 .1504E+14 .1842E+16 .2727E+15 .1798E+16 .2179E+16
.3860E+03 .8952E+00 .9684E-02 .6193E-01 .6348E-01 .1559E-02 .9558E-02 .6641E-01 .7597E-01 .1476E+14 .1882E+13 .1203E+14 .1482E+16 .2261E+15 .1446E+16 .1774E+16
.3870E+03 .9746E+00 .1089E-01 .6761E-01 .6936E-01 .1752E-02 .1074E-01 .7323E-01 .8397E-01 .1636E+14 .2121E+13 .1317E+14 .1632E+16 .2562E+15 .1591E+16 .1976E+16
.3880E+03 .1009E+01 .1161E-01 .7013E-01 .7200E-01 .1869E-02 .1146E-01 .7671E-01 .8817E-01 .1722E+14 .2267E+13 .1370E+14 .1708E+16 .2753E+15 .1663E+16 .2091E+16
.3890E+03 .1074E+01 .1274E-01 .7484E-01 .7689E-01 .2051E-02 .1257E-01 .8267E-01 .9525E-01 .1865E+14 .2495E+13 .1466E+14 .1838E+16 .3045E+15 .1789E+16 .2276E+16
.3900E+03 .1302E+01 .1592E-01 .9099E-01 .9355E-01 .2563E-02 .1572E-01 .1015E+00 .1172E+00 .2301E+14 .3126E+13 .1786E+14 .2253E+16 .3835E+15 .2191E+16 .2823E+16
.3910E+03 .1407E+01 .1773E-01 .9858E-01 .1014E+00 .2854E-02 .1750E-01 .1110E+00 .1285E+00 .2530E+14 .3490E+13 .1940E+14 .2462E+16 .4303E+15 .2393E+16 .3120E+16
.3920E+03 .1207E+01 .1562E-01 .8470E-01 .8722E-01 .2515E-02 .1542E-01 .9633E-01 .1117E+00 .2205E+14 .3083E+13 .1671E+14 .2133E+16 .3821E+15 .2072E+16 .2733E+16
.3930E+03 .5993E+00 .8008E-02 .4220E-01 .4349E-01 .1289E-02 .7903E-02 .4846E-01 .5637E-01 .1115E+14 .1584E+13 .8350E+13 .1072E+16 .1974E+15 .1040E+16 .1389E+16
.3940E+03 .8843E+00 .1216E-01 .6243E-01 .6438E-01 .1957E-02 .1200E-01 .7237E-01 .8437E-01 .1674E+14 .2412E+13 .1238E+14 .1599E+16 .3020E+15 .1550E+16 .2095E+16
.3950E+03 .1369E+01 .1935E-01 .9684E-01 .9996E-01 .3115E-02 .1910E-01 .1133E+00 .1324E+00 .2634E+14 .3847E+13 .1926E+14 .2501E+16 .4841E+15 .2423E+16 .3314E+16
.3960E+03 .1204E+01 .1745E-01 .8530E-01 .8811E-01 .2810E-02 .1723E-01 .1008E+00 .1180E+00 .2353E+14 .3480E+13 .1700E+14 .2222E+16 .4401E+15 .2151E+16 .2976E+16
.3970E+03 .5264E+00 .7873E-02 .3743E-01 .3870E-01 .1267E-02 .7770E-02 .4465E-01 .5242E-01 .1048E+14 .1573E+13 .7481E+13 .9832E+15 .2000E+15 .9510E+15 .1332E+16
.3980E+03 .1498E+01 .2292E-01 .1066E+00 .1103E+00 .3690E-02 .2262E-01 .1284E+00 .1510E+00 .3026E+14 .4593E+13 .2136E+14 .2824E+16 .5868E+15 .2729E+16 .3866E+16
.3990E+03 .1671E+01 .2636E-01 .1193E+00 .1236E+00 .4243E-02 .2601E-01 .1451E+00 .1711E+00 .3436E+14 .5294E+13 .2397E+14 .3187E+16 .6798E+15 .3078E+16 .4412E+16
.4000E+03 .1728E+01 .2787E-01 .1235E+00 .1280E+00 .4486E-02 .2751E-01 .1516E+00 .1791E+00 .3606E+14 .5612E+13 .2487E+14 .3326E+16 .7242E+15 .3210E+16 .4653E+16
