Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Global_tilt_photon_irrad Beam_normal_photon_irrad Difuse_horiz_photn_irrad Globl_horizn_photon_flux Dirct_normal_photon_flux Dif_horizntl_photon_flux Global_tiltd_photon_flux
.5670E+03 .1836E+01 .1279E+01 .3565E+00 .1635E+01 .1279E+01 .0000E+00 .3153E+00 .3153E+00 .9001E+14 .3651E+15 .1018E+15 .1210E+18 .9466E+17 .2638E+17 .2334E+17
.5680E+03 .1830E+01 .1271E+01 .3517E+00 .1622E+01 .1271E+01 .0000E+00 .3120E+00 .3120E+00 .8921E+14 .3633E+15 .1006E+15 .1207E+18 .9454E+17 .2617E+17 .2321E+17
.5690E+03 .1808E+01 .1244E+01 .3406E+00 .1585E+01 .1244E+01 .0000E+00 .3035E+00 .3035E+00 .8694E+14 .3563E+15 .9757E+14 .1185E+18 .9305E+17 .2548E+17 .2270E+17
.5700E+03 .1804E+01 .1246E+01 .3406E+00 .1587E+01 .1246E+01 .0000E+00 .3037E+00 .3037E+00 .8715E+14 .3575E+15 .9775E+14 .1193E+18 .9369E+17 .2561E+17 .2284E+17
.5710E+03 .1787E+01 .1241E+01 .3390E+00 .1580E+01 .1241E+01 .0000E+00 .3023E+00 .3023E+00 .8690E+14 .3566E+15 .9744E+14 .1194E+18 .9377E+17 .2562E+17 .2285E+17
.5720E+03 .1844E+01 .1274E+01 .3454E+00 .1619E+01 .1274E+01 .0000E+00 .3090E+00 .3090E+00 .8897E+14 .3668E+15 .9945E+14 .1230E+18 .9680E+17 .2624E+17 .2348E+17
.5730E+03 .1866E+01 .1290E+01 .3483E+00 .1638E+01 .1290E+01 .0000E+00 .3121E+00 .3121E+00 .9004E+14 .3721E+15 .1005E+15 .1251E+18 .9853E+17 .2661E+17 .2384E+17
.5740E+03 .1863E+01 .1288E+01 .3464E+00 .1635E+01 .1288E+01 .0000E+00 .3110E+00 .3110E+00 .8985E+14 .3722E+15 .1001E+15 .1255E+18 .9892E+17 .2660E+17 .2388E+17
.5750E+03 .1833E+01 .1267E+01 .3389E+00 .1605E+01 .1267E+01 .0000E+00 .3048E+00 .3048E+00 .8824E+14 .3666E+15 .9809E+14 .1239E+18 .9776E+17 .2616E+17 .2353E+17
.5760E+03 .1816E+01 .1256E+01 .3349E+00 .1591E+01 .1256E+01 .0000E+00 .3017E+00 .3017E+00 .8749E+14 .3643E+15 .9711E+14 .1235E+18 .9748E+17 .2599E+17 .2341E+17
.5770E+03 .1834E+01 .1271E+01 .3375E+00 .1608E+01 .1271E+01 .0000E+00 .3045E+00 .3045E+00 .8845E+14 .3691E+15 .9804E+14 .1254E+18 .9910E+17 .2633E+17 .2375E+17
.5780E+03 .1801E+01 .1252E+01 .3317E+00 .1583E+01 .1252E+01 .0000E+00 .2996E+00 .2996E+00 .8717E+14 .3642E+15 .9653E+14 .1241E+18 .9813E+17 .2601E+17 .2349E+17
.5790E+03 .1799E+01 .1255E+01 .3321E+00 .1587E+01 .1255E+01 .0000E+00 .3001E+00 .3001E+00 .8747E+14 .3658E+15 .9679E+14 .1251E+18 .9891E+17 .2617E+17 .2365E+17
.5800E+03 .1819E+01 .1275E+01 .3370E+00 .1612E+01 .1275E+01 .0000E+00 .3047E+00 .3047E+00 .8895E+14 .3722E+15 .9839E+14 .1277E+18 .1010E+18 .2670E+17 .2414E+17
.5810E+03 .1818E+01 .1279E+01 .3374E+00 .1616E+01 .1279E+01 .0000E+00 .3053E+00 .3053E+00 .8930E+14 .3740E+15 .9869E+14 .1287E+18 .1018E+18 .2687E+17 .2431E+17
.5820E+03 .1843E+01 .1301E+01 .3426E+00 .1643E+01 .1301E+01 .0000E+00 .3102E+00 .3102E+00 .9088E+14 .3811E+15 .1004E+15 .1315E+18 .1041E+18 .2742E+17 .2483E+17
.5830E+03 .1840E+01 .1303E+01 .3423E+00 .1645E+01 .1303E+01 .0000E+00 .3103E+00 .3103E+00 .9106E+14 .3823E+15 .1005E+15 .1323E+18 .1048E+18 .2754E+17 .2496E+17
.5840E+03 .1851E+01 .1313E+01 .3440E+00 .1657E+01 .1313E+01 .0000E+00 .3122E+00 .3122E+00 .9177E+14 .3860E+15 .1011E+15 .1340E+18 .1062E+18 .2782E+17 .2524E+17
.5850E+03 .1803E+01 .1281E+01 .3344E+00 .1615E+01 .1281E+01 .0000E+00 .3039E+00 .3039E+00 .8949E+14 .3771E+15 .9848E+14 .1313E+18 .1041E+18 .2718E+17 .2470E+17
.5860E+03 .1766E+01 .1254E+01 .3259E+00 .1580E+01 .1254E+01 .0000E+00 .2968E+00 .2968E+00 .8755E+14 .3699E+15 .9615E+14 .1291E+18 .1024E+18 .2663E+17 .2425E+17
.5870E+03 .1811E+01 .1282E+01 .3309E+00 .1612E+01 .1282E+01 .0000E+00 .3021E+00 .3021E+00 .8928E+14 .3787E+15 .9777E+14 .1324E+18 .1052E+18 .2717E+17 .2481E+17
.5880E+03 .1794E+01 .1251E+01 .3183E+00 .1570E+01 .1251E+01 .0000E+00 .2925E+00 .2925E+00 .8657E+14 .3704E+15 .9421E+14 .1296E+18 .1033E+18 .2627E+17 .2414E+17
.5890E+03 .1647E+01 .1112E+01 .2756E+00 .1388E+01 .1112E+01 .0000E+00 .2561E+00 .2561E+00 .7594E+14 .3298E+15 .8171E+14 .1151E+18 .9228E+17 .2286E+17 .2125E+17
.5900E+03 .1717E+01 .1163E+01 .2877E+00 .1451E+01 .1163E+01 .0000E+00 .2676E+00 .2676E+00 .7949E+14 .3456E+15 .8546E+14 .1210E+18 .9702E+17 .2399E+17 .2232E+17
.5910E+03 .1783E+01 .1229E+01 .3065E+00 .1536E+01 .1229E+01 .0000E+00 .2841E+00 .2841E+00 .8453E+14 .3658E+15 .9119E+14 .1287E+18 .1030E+18 .2569E+17 .2381E+17
.5920E+03 .1781E+01 .1217E+01 .3004E+00 .1517E+01 .1217E+01 .0000E+00 .2797E+00 .2797E+00 .8335E+14 .3627E+15 .8954E+14 .1278E+18 .1025E+18 .2531E+17 .2356E+17
.5930E+03 .1785E+01 .1235E+01 .3070E+00 .1542E+01 .1235E+01 .0000E+00 .2849E+00 .2849E+00 .8505E+14 .3687E+15 .9164E+14 .1306E+18 .1046E+18 .2599E+17 .2412E+17
.5940E+03 .1782E+01 .1229E+01 .3040E+00 .1533E+01 .1229E+01 .0000E+00 .2827E+00 .2827E+00 .8454E+14 .3675E+15 .9089E+14 .1305E+18 .1046E+18 .2587E+17 .2406E+17
.5950E+03 .1753E+01 .1201E+01 .2945E+00 .1496E+01 .1201E+01 .0000E+00 .2750E+00 .2750E+00 .8236E+14 .3599E+15 .8820E+14 .1279E+18 .1028E+18 .2518E+17 .2352E+17
.5960E+03 .1780E+01 .1247E+01 .3086E+00 .1555E+01 .1247E+01 .0000E+00 .2869E+00 .2869E+00 .8609E+14 .3740E+15 .9260E+14 .1337E+18 .1072E+18 .2653E+17 .2466E+17
.5970E+03 .1768E+01 .1236E+01 .3045E+00 .1541E+01 .1236E+01 .0000E+00 .2837E+00 .2837E+00 .8527E+14 .3715E+15 .9152E+14 .1331E+18 .1068E+18 .2631E+17 .2451E+17
.5980E+03 .1752E+01 .1233E+01 .3039E+00 .1537E+01 .1233E+01 .0000E+00 .2831E+00 .2831E+00 .8523E+14 .3712E+15 .9149E+14 .1334E+18 .1071E+18 .2639E+17 .2458E+17
.5990E+03 .1747E+01 .1236E+01 .3044E+00 .1540E+01 .1236E+01 .0000E+00 .2836E+00 .2836E+00 .8553E+14 .3726E+15 .9180E+14 .1344E+18 .1078E+18 .2657E+17 .2475E+17
.6000E+03 .1738E+01 .1238E+01 .3055E+00 .1544E+01 .1238E+01 .0000E+00 .2845E+00 .2845E+00 .8592E+14 .3740E+15 .9227E+14 .1354E+18 .1086E+18 .2679E+17 .2495E+17
.6010E+03 .1716E+01 .1229E+01 .3031E+00 .1532E+01 .1229E+01 .0000E+00 .2822E+00 .2822E+00 .8539E+14 .3717E+15 .9170E+14 .1350E+18 .1083E+18 .2671E+17 .2488E+17
.6020E+03 .1703E+01 .1221E+01 .3003E+00 .1521E+01 .1221E+01 .0000E+00 .2800E+00 .2800E+00 .8485E+14 .3700E+15 .9101E+14 .1348E+18 .1082E+18 .2660E+17 .2480E+17
.6030E+03 .1728E+01 .1241E+01 .3044E+00 .1545E+01 .1241E+01 .0000E+00 .2842E+00 .2842E+00 .8626E+14 .3767E+15 .9241E+14 .1376E+18 .1105E+18 .2710E+17 .2530E+17
.6040E+03 .1755E+01 .1262E+01 .3084E+00 .1570E+01 .1262E+01 .0000E+00 .2883E+00 .2883E+00 .8767E+14 .3836E+15 .9378E+14 .1405E+18 .1129E+18 .2759E+17 .2580E+17
.6050E+03 .1744E+01 .1256E+01 .3061E+00 .1562E+01 .1256E+01 .0000E+00 .2865E+00 .2865E+00 .8727E+14 .3825E+15 .9322E+14 .1404E+18 .1129E+18 .2752E+17 .2576E+17
.6060E+03 .1733E+01 .1251E+01 .3043E+00 .1556E+01 .1251E+01 .0000E+00 .2851E+00 .2851E+00 .8698E+14 .3817E+15 .9283E+14 .1406E+18 .1131E+18 .2750E+17 .2576E+17
.6070E+03 .1746E+01 .1264E+01 .3067E+00 .1571E+01 .1264E+01 .0000E+00 .2877E+00 .2877E+00 .8791E+14 .3863E+15 .9372E+14 .1426E+18 .1148E+18 .2785E+17 .2612E+17
.6080E+03 .1723E+01 .1250E+01 .3026E+00 .1553E+01 .1250E+01 .0000E+00 .2841E+00 .2841E+00 .8696E+14 .3827E+15 .9261E+14 .1417E+18 .1141E+18 .2761E+17 .2593E+17
.6090E+03 .1723E+01 .1252E+01 .3022E+00 .1555E+01 .1252E+01 .0000E+00 .2842E+00 .2842E+00 .8712E+14 .3840E+15 .9265E+14 .1426E+18 .1149E+18 .2772E+17 .2606E+17
.6100E+03 .1707E+01 .1242E+01 .2988E+00 .1541E+01 .1242E+01 .0000E+00 .2814E+00 .2814E+00 .8640E+14 .3815E+15 .9175E+14 .1420E+18 .1145E+18 .2754E+17 .2593E+17
.6110E+03 .1714E+01 .1249E+01 .2996E+00 .1549E+01 .1249E+01 .0000E+00 .2825E+00 .2825E+00 .8688E+14 .3843E+15 .9214E+14 .1435E+18 .1157E+18 .2774E+17 .2616E+17
.6120E+03 .1707E+01 .1246E+01 .2976E+00 .1543E+01 .1246E+01 .0000E+00 .2810E+00 .2810E+00 .8658E+14 .3838E+15 .9168E+14 .1436E+18 .1159E+18 .2769E+17 .2616E+17
.6130E+03 .1684E+01 .1230E+01 .2928E+00 .1523E+01 .1230E+01 .0000E+00 .2769E+00 .2769E+00 .8546E+14 .3796E+15 .9035E+14 .1424E+18 .1150E+18 .2738E+17 .2590E+17
.6140E+03 .1658E+01 .1213E+01 .2878E+00 .1501E+01 .1213E+01 .0000E+00 .2726E+00 .2726E+00 .8426E+14 .3749E+15 .8896E+14 .1410E+18 .1140E+18 .2705E+17 .2562E+17
.6150E+03 .1691E+01 .1239E+01 .2932E+00 .1532E+01 .1239E+01 .0000E+00 .2781E+00 .2781E+00 .8610E+14 .3837E+15 .9078E+14 .1447E+18 .1170E+18 .2769E+17 .2627E+17
.6160E+03 .1633E+01 .1198E+01 .2827E+00 .1481E+01 .1198E+01 .0000E+00 .2685E+00 .2685E+00 .8326E+14 .3716E+15 .8767E+14 .1406E+18 .1137E+18 .2683E+17 .2548E+17
.6170E+03 .1628E+01 .1196E+01 .2812E+00 .1477E+01 .1196E+01 .0000E+00 .2675E+00 .2675E+00 .8308E+14 .3715E+15 .8735E+14 .1409E+18 .1141E+18 .2682E+17 .2551E+17
.6180E+03 .1689E+01 .1242E+01 .2910E+00 .1533E+01 .1242E+01 .0000E+00 .2772E+00 .2772E+00 .8624E+14 .3864E+15 .9053E+14 .1469E+18 .1190E+18 .2789E+17 .2657E+17
.6190E+03 .1671E+01 .1230E+01 .2871E+00 .1517E+01 .1230E+01 .0000E+00 .2739E+00 .2739E+00 .8536E+14 .3832E+15 .8947E+14 .1461E+18 .1184E+18 .2765E+17 .2638E+17
.6200E+03 .1682E+01 .1238E+01 .2878E+00 .1525E+01 .1238E+01 .0000E+00 .2751E+00 .2751E+00 .8585E+14 .3863E+15 .8982E+14 .1476E+18 .1198E+18 .2785E+17 .2662E+17
.6210E+03 .1687E+01 .1239E+01 .2866E+00 .1526E+01 .1239E+01 .0000E+00 .2746E+00 .2746E+00 .8586E+14 .3874E+15 .8961E+14 .1484E+18 .1205E+18 .2787E+17 .2671E+17
.6220E+03 .1671E+01 .1220E+01 .2799E+00 .1500E+01 .1220E+01 .0000E+00 .2692E+00 .2692E+00 .8428E+14 .3821E+15 .8763E+14 .1466E+18 .1192E+18 .2734E+17 .2630E+17
.6230E+03 .1649E+01 .1197E+01 .2724E+00 .1470E+01 .1197E+01 .0000E+00 .2629E+00 .2629E+00 .8246E+14 .3755E+15 .8542E+14 .1443E+18 .1176E+18 .2674E+17 .2582E+17
.6240E+03 .1618E+01 .1180E+01 .2681E+00 .1448E+01 .1180E+01 .0000E+00 .2589E+00 .2589E+00 .8133E+14 .3705E+15 .8421E+14 .1428E+18 .1164E+18 .2645E+17 .2554E+17
.6250E+03 .1614E+01 .1183E+01 .2687E+00 .1451E+01 .1183E+01 .0000E+00 .2596E+00 .2596E+00 .8167E+14 .3721E+15 .8455E+14 .1439E+18 .1172E+18 .2664E+17 .2573E+17
.6260E+03 .1639E+01 .1202E+01 .2723E+00 .1474E+01 .1202E+01 .0000E+00 .2634E+00 .2634E+00 .8299E+14 .3788E+15 .8580E+14 .1468E+18 .1197E+18 .2712E+17 .2623E+17
.6270E+03 .1666E+01 .1218E+01 .2741E+00 .1492E+01 .1218E+01 .0000E+00 .2659E+00 .2659E+00 .8394E+14 .3844E+15 .8653E+14 .1493E+18 .1219E+18 .2744E+17 .2662E+17
.6280E+03 .1664E+01 .1174E+01 .2561E+00 .1430E+01 .1174E+01 .0000E+00 .2520E+00 .2520E+00 .7967E+14 .3710E+15 .8096E+14 .1438E+18 .1180E+18 .2575E+17 .2534E+17
.6290E+03 .1664E+01 .1203E+01 .2666E+00 .1470E+01 .1203E+01 .0000E+00 .2605E+00 .2605E+00 .8248E+14 .3810E+15 .8440E+14 .1485E+18 .1216E+18 .2693E+17 .2632E+17
.6300E+03 .1629E+01 .1180E+01 .2607E+00 .1441E+01 .1180E+01 .0000E+00 .2550E+00 .2550E+00 .8089E+14 .3742E+15 .8267E+14 .1463E+18 .1198E+18 .2646E+17 .2589E+17
.6310E+03 .1630E+01 .1197E+01 .2662E+00 .1463E+01 .1197E+01 .0000E+00 .2596E+00 .2596E+00 .8248E+14 .3802E+15 .8455E+14 .1493E+18 .1221E+18 .2715E+17 .2649E+17
.6320E+03 .1605E+01 .1180E+01 .2616E+00 .1441E+01 .1180E+01 .0000E+00 .2555E+00 .2555E+00 .8129E+14 .3754E+15 .8322E+14 .1477E+18 .1209E+18 .2681E+17 .2619E+17
.6330E+03 .1639E+01 .1214E+01 .2697E+00 .1484E+01 .1214E+01 .0000E+00 .2632E+00 .2632E+00 .8388E+14 .3869E+15 .8594E+14 .1528E+18 .1250E+18 .2777E+17 .2711E+17
.6340E+03 .1612E+01 .1200E+01 .2667E+00 .1467E+01 .1200E+01 .0000E+00 .2602E+00 .2602E+00 .8306E+14 .3831E+15 .8510E+14 .1518E+18 .1242E+18 .2759E+17 .2693E+17
.6350E+03 .1632E+01 .1218E+01 .2698E+00 .1487E+01 .1218E+01 .0000E+00 .2636E+00 .2636E+00 .8427E+14 .3892E+15 .8625E+14 .1546E+18 .1266E+18 .2805E+17 .2741E+17
.6360E+03 .1604E+01 .1200E+01 .2653E+00 .1465E+01 .1200E+01 .0000E+00 .2595E+00 .2595E+00 .8307E+14 .3841E+15 .8494E+14 .1530E+18 .1253E+18 .2771E+17 .2710E+17
.6370E+03 .1626E+01 .1218E+01 .2686E+00 .1486E+01 .1218E+01 .0000E+00 .2630E+00 .2630E+00 .8433E+14 .3905E+15 .8612E+14 .1560E+18 .1278E+18 .2818E+17 .2760E+17
.6380E+03 .1634E+01 .1228E+01 .2705E+00 .1499E+01 .1228E+01 .0000E+00 .2651E+00 .2651E+00 .8514E+14 .3945E+15 .8689E+14 .1580E+18 .1295E+18 .2853E+17 .2795E+17
.6390E+03 .1612E+01 .1214E+01 .2669E+00 .1481E+01 .1214E+01 .0000E+00 .2617E+00 .2617E+00 .8420E+14 .3906E+15 .8585E+14 .1569E+18 .1286E+18 .2827E+17 .2773E+17
.6400E+03 .1592E+01 .1202E+01 .2637E+00 .1466E+01 .1202E+01 .0000E+00 .2589E+00 .2589E+00 .8341E+14 .3873E+15 .8497E+14 .1560E+18 .1280E+18 .2807E+17 .2756E+17
.6410E+03 .1588E+01 .1201E+01 .2629E+00 .1464E+01 .1201E+01 .0000E+00 .2583E+00 .2583E+00 .8336E+14 .3876E+15 .8482E+14 .1566E+18 .1285E+18 .2811E+17 .2763E+17
.6420E+03 .1577E+01 .1195E+01 .2610E+00 .1456E+01 .1195E+01 .0000E+00 .2568E+00 .2568E+00 .8299E+14 .3863E+15 .8435E+14 .1565E+18 .1284E+18 .2804E+17 .2759E+17
.6430E+03 .1598E+01 .1211E+01 .2634E+00 .1475E+01 .1211E+01 .0000E+00 .2596E+00 .2596E+00 .8404E+14 .3920E+15 .8527E+14 .1592E+18 .1307E+18 .2844E+17 .2803E+17
.6440E+03 .1589E+01 .1207E+01 .2619E+00 .1469E+01 .1207E+01 .0000E+00 .2584E+00 .2584E+00 .8377E+14 .3912E+15 .8491E+14 .1593E+18 .1309E+18 .2840E+17 .2802E+17
.6450E+03 .1594E+01 .1209E+01 .2612E+00 .1470E+01 .1209E+01 .0000E+00 .2582E+00 .2582E+00 .8384E+14 .3926E+15 .8480E+14 .1602E+18 .1317E+18 .2845E+17 .2813E+17
.6460E+03 .1570E+01 .1181E+01 .2528E+00 .1434E+01 .1181E+01 .0000E+00 .2511E+00 .2511E+00 .8166E+14 .3842E+15 .8222E+14 .1570E+18 .1293E+18 .2768E+17 .2748E+17
.6470E+03 .1578E+01 .1170E+01 .2472E+00 .1417E+01 .1170E+01 .0000E+00 .2470E+00 .2470E+00 .8044E+14 .3812E+15 .8050E+14 .1559E+18 .1287E+18 .2718E+17 .2716E+17
.6480E+03 .1592E+01 .1171E+01 .2454E+00 .1416E+01 .1171E+01 .0000E+00 .2461E+00 .2461E+00 .8028E+14 .3819E+15 .8006E+14 .1564E+18 .1293E+18 .2712E+17 .2719E+17
.6490E+03 .1561E+01 .1150E+01 .2403E+00 .1390E+01 .1150E+01 .0000E+00 .2413E+00 .2413E+00 .7885E+14 .3756E+15 .7852E+14 .1543E+18 .1276E+18 .2667E+17 .2679E+17
.6500E+03 .1530E+01 .1153E+01 .2437E+00 .1396E+01 .1153E+01 .0000E+00 .2434E+00 .2434E+00 .7964E+14 .3771E+15 .7974E+14 .1557E+18 .1285E+18 .2717E+17 .2714E+17
.6510E+03 .1587E+01 .1202E+01 .2541E+00 .1456E+01 .1202E+01 .0000E+00 .2538E+00 .2538E+00 .8319E+14 .3941E+15 .8327E+14 .1632E+18 .1347E+18 .2846E+17 .2844E+17
.6520E+03 .1569E+01 .1154E+01 .2387E+00 .1393E+01 .1154E+01 .0000E+00 .2409E+00 .2409E+00 .7906E+14 .3787E+15 .7833E+14 .1567E+18 .1299E+18 .2686E+17 .2711E+17
.6530E+03 .1567E+01 .1187E+01 .2491E+00 .1436E+01 .1187E+01 .0000E+00 .2496E+00 .2496E+00 .8206E+14 .3901E+15 .8188E+14 .1623E+18 .1342E+18 .2816E+17 .2822E+17
.6540E+03 .1544E+01 .1173E+01 .2458E+00 .1419E+01 .1173E+01 .0000E+00 .2466E+00 .2466E+00 .8119E+14 .3864E+15 .8094E+14 .1612E+18 .1333E+18 .2792E+17 .2801E+17
.6550E+03 .1510E+01 .1131E+01 .2344E+00 .1366E+01 .1131E+01 .0000E+00 .2364E+00 .2364E+00 .7795E+14 .3730E+15 .7730E+14 .1558E+18 .1291E+18 .2675E+17 .2697E+17
.6560E+03 .1322E+01 .1001E+01 .2077E+00 .1209E+01 .1001E+01 .0000E+00 .2093E+00 .2093E+00 .6912E+14 .3305E+15 .6859E+14 .1385E+18 .1147E+18 .2381E+17 .2399E+17
.6570E+03 .1357E+01 .1027E+01 .2124E+00 .1239E+01 .1027E+01 .0000E+00 .2144E+00 .2144E+00 .7090E+14 .3396E+15 .7024E+14 .1427E+18 .1182E+18 .2445E+17 .2468E+17
.6580E+03 .1510E+01 .1150E+01 .2381E+00 .1388E+01 .1150E+01 .0000E+00 .2402E+00 .2402E+00 .7955E+14 .3809E+15 .7886E+14 .1605E+18 .1330E+18 .2754E+17 .2778E+17
.6590E+03 .1514E+01 .1156E+01 .2389E+00 .1395E+01 .1156E+01 .0000E+00 .2412E+00 .2412E+00 .8003E+14 .3836E+15 .7924E+14 .1621E+18 .1344E+18 .2776E+17 .2803E+17
.6600E+03 .1518E+01 .1157E+01 .2379E+00 .1395E+01 .1157E+01 .0000E+00 .2408E+00 .2408E+00 .8002E+14 .3846E+15 .7904E+14 .1629E+18 .1351E+18 .2777E+17 .2811E+17
.6610E+03 .1528E+01 .1161E+01 .2370E+00 .1398E+01 .1161E+01 .0000E+00 .2407E+00 .2407E+00 .8008E+14 .3862E+15 .7886E+14 .1639E+18 .1361E+18 .2779E+17 .2822E+17
.6620E+03 .1538E+01 .1161E+01 .2352E+00 .1396E+01 .1161E+01 .0000E+00 .2398E+00 .2398E+00 .7992E+14 .3870E+15 .7839E+14 .1645E+18 .1368E+18 .2771E+17 .2825E+17
.6630E+03 .1505E+01 .1141E+01 .2312E+00 .1372E+01 .1141E+01 .0000E+00 .2357E+00 .2357E+00 .7866E+14 .3809E+15 .7715E+14 .1624E+18 .1351E+18 .2735E+17 .2789E+17
.6640E+03 .1513E+01 .1159E+01 .2356E+00 .1394E+01 .1159E+01 .0000E+00 .2397E+00 .2397E+00 .8014E+14 .3873E+15 .7875E+14 .1657E+18 .1377E+18 .2800E+17 .2850E+17
.6650E+03 .1507E+01 .1161E+01 .2364E+00 .1398E+01 .1161E+01 .0000E+00 .2405E+00 .2405E+00 .8050E+14 .3888E+15 .7915E+14 .1669E+18 .1387E+18 .2823E+17 .2871E+17
.6660E+03 .1505E+01 .1165E+01 .2373E+00 .1403E+01 .1165E+01 .0000E+00 .2413E+00 .2413E+00 .8091E+14 .3907E+15 .7957E+14 .1683E+18 .1398E+18 .2846E+17 .2895E+17
.6670E+03 .1500E+01 .1166E+01 .2373E+00 .1403E+01 .1166E+01 .0000E+00 .2414E+00 .2414E+00 .8104E+14 .3915E+15 .7967E+14 .1691E+18 .1405E+18 .2859E+17 .2908E+17
.6680E+03 .1497E+01 .1167E+01 .2372E+00 .1404E+01 .1167E+01 .0000E+00 .2414E+00 .2414E+00 .8119E+14 .3925E+15 .7977E+14 .1700E+18 .1412E+18 .2871E+17 .2922E+17
.6690E+03 .1518E+01 .1185E+01 .2404E+00 .1426E+01 .1185E+01 .0000E+00 .2449E+00 .2449E+00 .8248E+14 .3992E+15 .8095E+14 .1733E+18 .1441E+18 .2922E+17 .2978E+17
.6700E+03 .1510E+01 .1181E+01 .2389E+00 .1420E+01 .1181E+01 .0000E+00 .2437E+00 .2437E+00 .8219E+14 .3982E+15 .8057E+14 .1734E+18 .1442E+18 .2917E+17 .2976E+17
.6710E+03 .1508E+01 .1180E+01 .2382E+00 .1419E+01 .1180E+01 .0000E+00 .2433E+00 .2433E+00 .8219E+14 .3987E+15 .8047E+14 .1740E+18 .1448E+18 .2922E+17 .2985E+17
.6720E+03 .1494E+01 .1171E+01 .2356E+00 .1406E+01 .1171E+01 .0000E+00 .2409E+00 .2409E+00 .8151E+14 .3960E+15 .7970E+14 .1733E+18 .1442E+18 .2903E+17 .2969E+17
.6730E+03 .1515E+01 .1188E+01 .2386E+00 .1427E+01 .1188E+01 .0000E+00 .2443E+00 .2443E+00 .8276E+14 .4026E+15 .8082E+14 .1766E+18 .1471E+18 .2953E+17 .3023E+17
.6740E+03 .1508E+01 .1184E+01 .2371E+00 .1421E+01 .1184E+01 .0000E+00 .2431E+00 .2431E+00 .8248E+14 .4018E+15 .8045E+14 .1767E+18 .1472E+18 .2948E+17 .3022E+17
.6750E+03 .1493E+01 .1173E+01 .2343E+00 .1408E+01 .1173E+01 .0000E+00 .2406E+00 .2406E+00 .8174E+14 .3987E+15 .7963E+14 .1758E+18 .1465E+18 .2926E+17 .3004E+17
.6760E+03 .1502E+01 .1181E+01 .2353E+00 .1417E+01 .1181E+01 .0000E+00 .2419E+00 .2419E+00 .8231E+14 .4021E+15 .8008E+14 .1777E+18 .1482E+18 .2952E+17 .3034E+17
.6770E+03 .1486E+01 .1170E+01 .2323E+00 .1402E+01 .1170E+01 .0000E+00 .2391E+00 .2391E+00 .8150E+14 .3987E+15 .7918E+14 .1766E+18 .1474E+18 .2927E+17 .3013E+17
.6780E+03 .1489E+01 .1173E+01 .2323E+00 .1405E+01 .1173E+01 .0000E+00 .2394E+00 .2394E+00 .8172E+14 .4003E+15 .7928E+14 .1778E+18 .1484E+18 .2939E+17 .3030E+17
.6790E+03 .1464E+01 .1154E+01 .2279E+00 .1382E+01 .1154E+01 .0000E+00 .2353E+00 .2353E+00 .8041E+14 .3945E+15 .7791E+14 .1757E+18 .1467E+18 .2897E+17 .2990E+17
.6800E+03 .1475E+01 .1164E+01 .2292E+00 .1393E+01 .1164E+01 .0000E+00 .2369E+00 .2369E+00 .8109E+14 .3983E+15 .7847E+14 .1778E+18 .1486E+18 .2926E+17 .3024E+17
.6810E+03 .1465E+01 .1157E+01 .2272E+00 .1384E+01 .1157E+01 .0000E+00 .2351E+00 .2351E+00 .8060E+14 .3965E+15 .7789E+14 .1774E+18 .1483E+18 .2913E+17 .3015E+17
.6820E+03 .1463E+01 .1156E+01 .2264E+00 .1382E+01 .1156E+01 .0000E+00 .2346E+00 .2346E+00 .8055E+14 .3968E+15 .7773E+14 .1780E+18 .1489E+18 .2916E+17 .3022E+17
.6830E+03 .1460E+01 .1154E+01 .2254E+00 .1379E+01 .1154E+01 .0000E+00 .2339E+00 .2339E+00 .8043E+14 .3968E+15 .7751E+14 .1785E+18 .1493E+18 .2916E+17 .3026E+17
.6840E+03 .1453E+01 .1149E+01 .2237E+00 .1372E+01 .1149E+01 .0000E+00 .2325E+00 .2325E+00 .8006E+14 .3955E+15 .7704E+14 .1783E+18 .1493E+18 .2907E+17 .3021E+17
.6850E+03 .1464E+01 .1159E+01 .2252E+00 .1384E+01 .1159E+01 .0000E+00 .2343E+00 .2343E+00 .8080E+14 .3996E+15 .7766E+14 .1806E+18 .1512E+18 .2939E+17 .3058E+17
.6860E+03 .1457E+01 .1153E+01 .2233E+00 .1376E+01 .1153E+01 .0000E+00 .2327E+00 .2327E+00 .8035E+14 .3981E+15 .7710E+14 .1804E+18 .1511E+18 .2926E+17 .3050E+17
.6870E+03 .1475E+01 .9374E+00 .1533E+00 .1091E+01 .9374E+00 .0000E+00 .1743E+00 .1743E+00 .6029E+14 .3242E+15 .5300E+14 .1436E+18 .1234E+18 .2018E+17 .2295E+17
.6880E+03 .1458E+01 .1013E+01 .1768E+00 .1190E+01 .1013E+01 .0000E+00 .1943E+00 .1943E+00 .6729E+14 .3510E+15 .6122E+14 .1574E+18 .1340E+18 .2337E+17 .2569E+17
.6890E+03 .1455E+01 .1015E+01 .1768E+00 .1191E+01 .1015E+01 .0000E+00 .1944E+00 .1944E+00 .6744E+14 .3519E+15 .6133E+14 .1582E+18 .1347E+18 .2348E+17 .2582E+17
