Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Global_tilt_photon_irrad Beam_normal_photon_irrad Difuse_horiz_photn_irrad Globl_horizn_photon_flux Dirct_normal_photon_flux Dif_horizntl_photon_flux Global_tiltd_photon_flux
.2900E+03 .6181E+00 .3245E-23 .1423E-09 .1423E-09 .8000E-24 .3145E-23 .8540E-10 .8540E-10 .1247E+05 .4738E-09 .2078E+05 .1409E+07 .3214E-07 .1409E+07 .8456E+06
.2910E+03 .6101E+00 .4108E-21 .6022E-09 .6022E-09 .1012E-21 .3981E-21 .3613E-09 .3613E-09 .5293E+05 .6017E-07 .8822E+05 .6025E+07 .4110E-05 .6025E+07 .3615E+07
.2920E+03 .5732E+00 .1652E-18 .3256E-08 .3256E-08 .4072E-19 .1601E-18 .1953E-08 .1953E-08 .2871E+06 .2429E-04 .4786E+06 .3291E+08 .1670E-02 .3291E+08 .1975E+08
.2930E+03 .5676E+00 .5587E-17 .9435E-08 .9435E-08 .1377E-17 .5414E-17 .5661E-08 .5661E-08 .8350E+06 .8240E-03 .1392E+07 .9636E+08 .5706E-01 .9636E+08 .5782E+08
.2940E+03 .5042E+00 .4540E-15 .3408E-07 .3408E-07 .1119E-15 .4400E-15 .2045E-07 .2045E-07 .3026E+07 .6720E-01 .5044E+07 .3516E+09 .4685E+01 .3516E+09 .2110E+09
.2950E+03 .5163E+00 .1037E-13 .9331E-07 .9331E-07 .2557E-14 .1005E-13 .5599E-07 .5599E-07 .8315E+07 .1541E+01 .1386E+08 .9727E+09 .1081E+03 .9727E+09 .5836E+09
.2960E+03 .6214E+00 .4563E-12 .3013E-06 .3013E-06 .1125E-12 .4422E-12 .1808E-06 .1808E-06 .2694E+08 .6799E+02 .4489E+08 .3172E+10 .4805E+04 .3172E+10 .1903E+10
.2970E+03 .4244E+00 .3812E-11 .5438E-06 .5438E-06 .9396E-12 .3694E-11 .3263E-06 .3263E-06 .4878E+08 .5699E+03 .8131E+08 .5785E+10 .4055E+05 .5785E+10 .3471E+10
.2980E+03 .5581E+00 .8161E-10 .2150E-05 .2150E-05 .2012E-10 .7909E-10 .1290E-05 .1290E-05 .1935E+09 .1224E+05 .3226E+09 .2310E+11 .8769E+06 .2310E+11 .1386E+11
.2990E+03 .5771E+00 .5136E-09 .4550E-05 .4550E-05 .1266E-09 .4978E-09 .2730E-05 .2731E-05 .4110E+09 .7731E+05 .6849E+09 .4939E+11 .5575E+07 .4939E+11 .2964E+11
.3000E+03 .4169E+00 .3223E-08 .7891E-05 .7892E-05 .7945E-09 .3124E-08 .4735E-05 .4738E-05 .7155E+09 .4868E+06 .1192E+10 .8652E+11 .3533E+08 .8651E+11 .5194E+11
.3010E+03 .4942E+00 .2133E-07 .1896E-04 .1896E-04 .5258E-08 .2067E-07 .1138E-04 .1140E-04 .1727E+10 .3232E+07 .2873E+10 .2100E+12 .2362E+09 .2099E+12 .1262E+12
.3020E+03 .3745E+00 .5619E-07 .2382E-04 .2384E-04 .1385E-07 .5446E-07 .1429E-04 .1435E-04 .2181E+10 .8542E+07 .3622E+10 .2666E+12 .6284E+09 .2664E+12 .1605E+12
.3030E+03 .6771E+00 .4922E-06 .8212E-04 .8224E-04 .1213E-06 .4770E-06 .4928E-04 .4976E-04 .7590E+10 .7507E+08 .1253E+11 .9289E+12 .5559E+10 .9275E+12 .5620E+12
.3040E+03 .5775E+00 .8969E-06 .1050E-03 .1052E-03 .2211E-06 .8693E-06 .6299E-04 .6386E-04 .9773E+10 .1373E+09 .1606E+11 .1200E+13 .1023E+11 .1197E+13 .7285E+12
.3050E+03 .6733E+00 .3904E-05 .2783E-03 .2792E-03 .9623E-06 .3783E-05 .1671E-03 .1708E-03 .2623E+11 .5994E+09 .4273E+11 .3217E+13 .4497E+11 .3206E+13 .1968E+13
.3060E+03 .5426E+00 .6045E-05 .3390E-03 .3405E-03 .1490E-05 .5858E-05 .2036E-03 .2094E-03 .3226E+11 .9311E+09 .5223E+11 .3962E+13 .7032E+11 .3944E+13 .2436E+13
.3070E+03 .6446E+00 .1676E-04 .7170E-03 .7211E-03 .4132E-05 .1625E-04 .4306E-03 .4469E-03 .6906E+11 .2591E+10 .1108E+12 .8472E+13 .1969E+12 .8424E+13 .5250E+13
.3080E+03 .6567E+00 .3190E-04 .1130E-02 .1138E-02 .7864E-05 .3092E-04 .6791E-03 .7100E-03 .1101E+12 .4947E+10 .1753E+12 .1350E+14 .3785E+12 .1341E+14 .8423E+13
.3090E+03 .5623E+00 .4290E-04 .1639E-02 .1650E-02 .1057E-04 .4157E-04 .9845E-03 .1026E-02 .1596E+12 .6673E+10 .2550E+12 .1976E+14 .5139E+12 .1964E+14 .1229E+14
.3100E+03 .4651E+00 .7642E-04 .2332E-02 .2351E-02 .1884E-04 .7407E-04 .1401E-02 .1475E-02 .2302E+12 .1193E+11 .3640E+12 .2844E+14 .9244E+12 .2821E+14 .1785E+14
.3110E+03 .8241E+00 .1901E-03 .5191E-02 .5238E-02 .4686E-04 .1842E-03 .3119E-02 .3304E-02 .5172E+12 .2976E+11 .8128E+12 .6398E+14 .2322E+13 .6340E+14 .4035E+14
.3120E+03 .6421E+00 .2397E-03 .5770E-02 .5829E-02 .5907E-04 .2323E-03 .3468E-02 .3700E-02 .5812E+12 .3764E+11 .9063E+12 .7188E+14 .2955E+13 .7115E+14 .4563E+14
.3130E+03 .7115E+00 .3933E-03 .8603E-02 .8700E-02 .9694E-04 .3811E-03 .5172E-02 .5553E-02 .8749E+12 .6197E+11 .1356E+13 .1083E+15 .4896E+13 .1071E+15 .6913E+14
.3140E+03 .7936E+00 .5391E-03 .1103E-01 .1116E-01 .1329E-03 .5225E-03 .6630E-02 .7153E-02 .1131E+13 .8522E+11 .1743E+13 .1403E+15 .6777E+13 .1386E+15 .8991E+14
.3150E+03 .7541E+00 .7849E-03 .1491E-01 .1510E-01 .1935E-03 .7607E-03 .8965E-02 .9726E-02 .1542E+13 .1245E+12 .2364E+13 .1917E+15 .9961E+13 .1892E+15 .1234E+15
.3160E+03 .5183E+00 .6308E-03 .1134E-01 .1149E-01 .1555E-03 .6113E-03 .6819E-02 .7431E-02 .1182E+13 .1003E+12 .1804E+13 .1473E+15 .8082E+13 .1453E+15 .9520E+14
.3170E+03 .8229E+00 .1284E-02 .2202E-01 .2234E-01 .3165E-03 .1244E-02 .1324E-01 .1449E-01 .2312E+13 .2049E+12 .3514E+13 .2889E+15 .1661E+14 .2848E+15 .1874E+15
.3180E+03 .6346E+00 .1131E-02 .1848E-01 .1876E-01 .2788E-03 .1096E-02 .1112E-01 .1221E-01 .1955E+13 .1810E+12 .2959E+13 .2450E+15 .1477E+14 .2413E+15 .1595E+15
.3190E+03 .7535E+00 .2010E-02 .3229E-01 .3279E-01 .4955E-03 .1948E-02 .1943E-01 .2137E-01 .3433E+13 .3228E+12 .5186E+13 .4322E+15 .2649E+14 .4257E+15 .2817E+15
.3200E+03 .8369E+00 .1915E-02 .2860E-01 .2907E-01 .4720E-03 .1856E-02 .1720E-01 .1906E-01 .3070E+13 .3084E+12 .4606E+13 .3867E+15 .2547E+14 .3805E+15 .2536E+15
.3210E+03 .7156E+00 .2602E-02 .3962E-01 .4027E-01 .6414E-03 .2522E-02 .2384E-01 .2636E-01 .4260E+13 .4205E+12 .6403E+13 .5408E+15 .3495E+14 .5321E+15 .3540E+15
.3220E+03 .8151E+00 .2621E-02 .3664E-01 .3728E-01 .6460E-03 .2540E-02 .2205E-01 .2459E-01 .3985E+13 .4248E+12 .5939E+13 .5054E+15 .3552E+14 .4966E+15 .3333E+15
.3230E+03 .6403E+00 .2491E-02 .3415E-01 .3476E-01 .6141E-03 .2414E-02 .2055E-01 .2296E-01 .3734E+13 .4051E+12 .5552E+13 .4756E+15 .3409E+14 .4672E+15 .3142E+15
.3240E+03 .7817E+00 .4055E-02 .5360E-01 .5460E-01 .9997E-03 .3930E-02 .3226E-01 .3619E-01 .5902E+13 .6615E+12 .8742E+13 .7540E+15 .5601E+14 .7402E+15 .4998E+15
.3250E+03 .7845E+00 .3448E-02 .4349E-01 .4434E-01 .8500E-03 .3342E-02 .2618E-01 .2952E-01 .4830E+13 .5642E+12 .7115E+13 .6180E+15 .4807E+14 .6062E+15 .4115E+15
.3260E+03 .1053E+01 .6117E-02 .7407E-01 .7558E-01 .1508E-02 .5929E-02 .4459E-01 .5052E-01 .8291E+13 .1004E+13 .1216E+14 .1063E+16 .8606E+14 .1042E+16 .7107E+15
.3270E+03 .1010E+01 .6513E-02 .7579E-01 .7740E-01 .1605E-02 .6312E-02 .4564E-01 .5195E-01 .8552E+13 .1072E+13 .1248E+14 .1099E+16 .9247E+14 .1076E+16 .7375E+15
.3280E+03 .9535E+00 .5464E-02 .6049E-01 .6184E-01 .1347E-02 .5295E-02 .3643E-01 .4172E-01 .6889E+13 .9022E+12 .9988E+13 .8860E+15 .7828E+14 .8667E+15 .5978E+15
.3290E+03 .1025E+01 .7835E-02 .8507E-01 .8700E-01 .1931E-02 .7593E-02 .5124E-01 .5883E-01 .9743E+13 .1298E+13 .1409E+14 .1258E+16 .1133E+15 .1230E+16 .8506E+15
.3300E+03 .1163E+01 .9352E-02 .9763E-01 .9993E-01 .2305E-02 .9063E-02 .5881E-01 .6787E-01 .1127E+14 .1554E+13 .1622E+14 .1458E+16 .1365E+15 .1424E+16 .9903E+15
.3310E+03 .1006E+01 .7661E-02 .7515E-01 .7704E-01 .1889E-02 .7425E-02 .4528E-01 .5270E-01 .8782E+13 .1277E+13 .1252E+14 .1134E+16 .1128E+15 .1107E+16 .7760E+15
.3320E+03 .1007E+01 .9135E-02 .8852E-01 .9077E-01 .2252E-02 .8853E-02 .5333E-01 .6219E-01 .1039E+14 .1527E+13 .1479E+14 .1349E+16 .1357E+15 .1315E+16 .9240E+15
.3330E+03 .9796E+00 .9382E-02 .8792E-01 .9023E-01 .2313E-02 .9093E-02 .5298E-01 .6208E-01 .1041E+14 .1573E+13 .1474E+14 .1353E+16 .1407E+15 .1318E+16 .9307E+15
.3340E+03 .9423E+00 .8848E-02 .7813E-01 .8031E-01 .2181E-02 .8575E-02 .4710E-01 .5567E-01 .9361E+13 .1488E+13 .1314E+14 .1215E+16 .1339E+15 .1182E+16 .8422E+15
.3350E+03 .9543E+00 .1021E-01 .8966E-01 .9218E-01 .2517E-02 .9895E-02 .5415E-01 .6404E-01 .1080E+14 .1722E+13 .1512E+14 .1407E+16 .1559E+15 .1369E+16 .9776E+15
.3360E+03 .7401E+00 .8371E-02 .7324E-01 .7530E-01 .2063E-02 .8113E-02 .4469E-01 .5280E-01 .8931E+13 .1416E+13 .1239E+14 .1160E+16 .1289E+15 .1128E+16 .8132E+15
.3370E+03 .7531E+00 .8439E-02 .6746E-01 .6954E-01 .2080E-02 .8178E-02 .4160E-01 .4978E-01 .8445E+13 .1432E+13 .1144E+14 .1081E+16 .1311E+15 .1048E+16 .7736E+15
.3380E+03 .8870E+00 .1069E-01 .8369E-01 .8632E-01 .2636E-02 .1036E-01 .5215E-01 .6251E-01 .1064E+14 .1819E+13 .1424E+14 .1353E+16 .1676E+15 .1312E+16 .9800E+15
.3390E+03 .9814E+00 .1254E-01 .9680E-01 .9989E-01 .3092E-02 .1216E-01 .6094E-01 .7310E-01 .1247E+14 .2140E+13 .1652E+14 .1580E+16 .1984E+15 .1531E+16 .1156E+16
.3400E+03 .1134E+01 .1476E-01 .1077E+00 .1113E+00 .3637E-02 .1430E-01 .6851E-01 .8281E-01 .1417E+14 .2526E+13 .1843E+14 .1777E+16 .2355E+15 .1719E+16 .1321E+16
.3410E+03 .9646E+00 .1332E-01 .9571E-01 .9899E-01 .3285E-02 .1291E-01 .6150E-01 .7442E-01 .1277E+14 .2287E+13 .1643E+14 .1594E+16 .2145E+15 .1541E+16 .1198E+16
.3420E+03 .1061E+01 .1533E-01 .1049E+00 .1087E+00 .3779E-02 .1486E-01 .6813E-01 .8298E-01 .1429E+14 .2639E+13 .1807E+14 .1766E+16 .2490E+15 .1704E+16 .1348E+16
.3430E+03 .1085E+01 .1624E-01 .1077E+00 .1117E+00 .4003E-02 .1574E-01 .7064E-01 .8638E-01 .1492E+14 .2804E+13 .1860E+14 .1830E+16 .2661E+15 .1765E+16 .1415E+16
.3440E+03 .7669E+00 .1159E-01 .7730E-01 .8015E-01 .2857E-02 .1123E-01 .5121E-01 .6244E-01 .1081E+14 .2007E+13 .1339E+14 .1325E+16 .1916E+15 .1278E+16 .1032E+16
.3450E+03 .9988E+00 .1610E-01 .9967E-01 .1036E+00 .3968E-02 .1560E-01 .6672E-01 .8232E-01 .1430E+14 .2796E+13 .1731E+14 .1728E+16 .2684E+15 .1662E+16 .1372E+16
.3460E+03 .8646E+00 .1455E-01 .8645E-01 .9003E-01 .3586E-02 .1410E-01 .5845E-01 .7255E-01 .1264E+14 .2534E+13 .1506E+14 .1514E+16 .2447E+15 .1454E+16 .1220E+16
.3470E+03 .1045E+01 .1818E-01 .1047E+00 .1092E+00 .4480E-02 .1762E-01 .7154E-01 .8915E-01 .1557E+14 .3175E+13 .1830E+14 .1853E+16 .3084E+15 .1777E+16 .1512E+16
.3480E+03 .9603E+00 .1734E-01 .9645E-01 .1007E+00 .4274E-02 .1680E-01 .6653E-01 .8333E-01 .1460E+14 .3037E+13 .1690E+14 .1723E+16 .2967E+15 .1650E+16 .1426E+16
.3490E+03 .8882E+00 .1662E-01 .8938E-01 .9348E-01 .4097E-02 .1611E-01 .6228E-01 .7839E-01 .1377E+14 .2920E+13 .1570E+14 .1613E+16 .2868E+15 .1543E+16 .1353E+16
.3500E+03 .1082E+01 .2097E-01 .1092E+00 .1143E+00 .5168E-02 .2032E-01 .7681E-01 .9713E-01 .1711E+14 .3694E+13 .1923E+14 .1990E+16 .3650E+15 .1900E+16 .1691E+16
.3510E+03 .1015E+01 .2024E-01 .1025E+00 .1075E+00 .4989E-02 .1962E-01 .7283E-01 .9245E-01 .1634E+14 .3576E+13 .1811E+14 .1887E+16 .3554E+15 .1799E+16 .1623E+16
.3520E+03 .1054E+01 .2168E-01 .1067E+00 .1120E+00 .5345E-02 .2101E-01 .7658E-01 .9759E-01 .1729E+14 .3842E+13 .1891E+14 .1984E+16 .3840E+15 .1890E+16 .1728E+16
.3530E+03 .1033E+01 .2202E-01 .1048E+00 .1103E+00 .5428E-02 .2134E-01 .7598E-01 .9732E-01 .1729E+14 .3913E+13 .1863E+14 .1969E+16 .3933E+15 .1872E+16 .1738E+16
.3540E+03 .1144E+01 .2503E-01 .1161E+00 .1222E+00 .6170E-02 .2426E-01 .8494E-01 .1092E+00 .1946E+14 .4460E+13 .2068E+14 .2202E+16 .4508E+15 .2090E+16 .1967E+16
.3550E+03 .1153E+01 .2599E-01 .1172E+00 .1236E+00 .6408E-02 .2519E-01 .8660E-01 .1118E+00 .1998E+14 .4646E+13 .2094E+14 .2245E+16 .4722E+15 .2129E+16 .2031E+16
.3560E+03 .1085E+01 .2535E-01 .1108E+00 .1170E+00 .6248E-02 .2457E-01 .8267E-01 .1072E+00 .1922E+14 .4543E+13 .1985E+14 .2144E+16 .4644E+15 .2029E+16 .1964E+16
.3570E+03 .7640E+00 .1831E-01 .7802E-01 .8253E-01 .4514E-02 .1775E-01 .5879E-01 .7653E-01 .1375E+14 .3291E+13 .1402E+14 .1525E+16 .3383E+15 .1441E+16 .1414E+16
.3580E+03 .7396E+00 .1821E-01 .7561E-01 .8010E-01 .4490E-02 .1765E-01 .5752E-01 .7517E-01 .1355E+14 .3282E+13 .1363E+14 .1492E+16 .3393E+15 .1409E+16 .1400E+16
.3590E+03 .8821E+00 .2230E-01 .9024E-01 .9573E-01 .5496E-02 .2161E-01 .6931E-01 .9092E-01 .1643E+14 .4030E+13 .1631E+14 .1798E+16 .4189E+15 .1695E+16 .1708E+16
.3600E+03 .1189E+01 .3081E-01 .1217E+00 .1292E+00 .7596E-02 .2986E-01 .9434E-01 .1242E+00 .2251E+14 .5584E+13 .2205E+14 .2448E+16 .5837E+15 .2305E+16 .2353E+16
.3610E+03 .8633E+00 .2303E-01 .8855E-01 .9423E-01 .5677E-02 .2232E-01 .6933E-01 .9165E-01 .1666E+14 .4186E+13 .1609E+14 .1800E+16 .4400E+15 .1692E+16 .1751E+16
.3620E+03 .8532E+00 .2361E-01 .8805E-01 .9387E-01 .5819E-02 .2288E-01 .6960E-01 .9248E-01 .1685E+14 .4302E+13 .1605E+14 .1808E+16 .4547E+15 .1696E+16 .1781E+16
.3630E+03 .1054E+01 .3015E-01 .1093E+00 .1167E+00 .7432E-02 .2922E-01 .8719E-01 .1164E+00 .2127E+14 .5509E+13 .1997E+14 .2266E+16 .5855E+15 .2122E+16 .2261E+16
.3640E+03 .1181E+01 .3483E-01 .1229E+00 .1315E+00 .8585E-02 .3375E-01 .9897E-01 .1327E+00 .2432E+14 .6382E+13 .2252E+14 .2574E+16 .6820E+15 .2406E+16 .2599E+16
.3650E+03 .1025E+01 .3101E-01 .1068E+00 .1144E+00 .7644E-02 .3005E-01 .8681E-01 .1169E+00 .2147E+14 .5698E+13 .1962E+14 .2259E+16 .6122E+15 .2108E+16 .2307E+16
.3660E+03 .1357E+01 .4224E-01 .1418E+00 .1522E+00 .1041E-01 .4093E-01 .1164E+00 .1573E+00 .2898E+14 .7782E+13 .2612E+14 .3030E+16 .8408E+15 .2823E+16 .3131E+16
.3670E+03 .1237E+01 .3952E-01 .1295E+00 .1393E+00 .9742E-02 .3830E-01 .1073E+00 .1456E+00 .2690E+14 .7302E+13 .2393E+14 .2795E+16 .7932E+15 .2599E+16 .2922E+16
.3680E+03 .1120E+01 .3661E-01 .1173E+00 .1264E+00 .9025E-02 .3548E-01 .9810E-01 .1336E+00 .2475E+14 .6783E+13 .2174E+14 .2557E+16 .7409E+15 .2374E+16 .2703E+16
.3690E+03 .1216E+01 .4087E-01 .1278E+00 .1378E+00 .1007E-01 .3961E-01 .1078E+00 .1474E+00 .2739E+14 .7592E+13 .2373E+14 .2812E+16 .8337E+15 .2606E+16 .3008E+16
.3700E+03 .1377E+01 .4758E-01 .1451E+00 .1569E+00 .1173E-01 .4611E-01 .1236E+00 .1697E+00 .3162E+14 .8863E+13 .2704E+14 .3226E+16 .9786E+15 .2985E+16 .3491E+16
.3710E+03 .1138E+01 .4038E-01 .1203E+00 .1302E+00 .9954E-02 .3913E-01 .1034E+00 .1425E+00 .2662E+14 .7542E+13 .2246E+14 .2700E+16 .8372E+15 .2494E+16 .2955E+16
.3720E+03 .9428E+00 .3421E-01 .9975E-01 .1082E+00 .8433E-02 .3316E-01 .8653E-01 .1197E+00 .2241E+14 .6407E+13 .1868E+14 .2261E+16 .7151E+15 .2085E+16 .2502E+16
.3730E+03 .1146E+01 .4266E-01 .1215E+00 .1321E+00 .1052E-01 .4134E-01 .1064E+00 .1477E+00 .2774E+14 .8010E+13 .2282E+14 .2782E+16 .8989E+15 .2561E+16 .3113E+16
.3740E+03 .1080E+01 .4120E-01 .1148E+00 .1249E+00 .1016E-01 .3993E-01 .1014E+00 .1413E+00 .2661E+14 .7757E+13 .2161E+14 .2654E+16 .8751E+15 .2438E+16 .3002E+16
.3750E+03 .8666E+00 .3387E-01 .9230E-01 .1006E+00 .8348E-02 .3282E-01 .8228E-01 .1151E+00 .2173E+14 .6393E+13 .1742E+14 .2155E+16 .7251E+15 .1976E+16 .2465E+16
.3760E+03 .1071E+01 .4271E-01 .1141E+00 .1246E+00 .1053E-01 .4139E-01 .1026E+00 .1440E+00 .2726E+14 .8084E+13 .2160E+14 .2690E+16 .9218E+15 .2463E+16 .3109E+16
.3770E+03 .1172E+01 .4780E-01 .1251E+00 .1369E+00 .1178E-01 .4633E-01 .1135E+00 .1599E+00 .3034E+14 .9072E+13 .2374E+14 .2977E+16 .1040E+16 .2721E+16 .3478E+16
.3780E+03 .1483E+01 .6179E-01 .1585E+00 .1737E+00 .1523E-01 .5989E-01 .1451E+00 .2050E+00 .3901E+14 .1176E+14 .3016E+14 .3809E+16 .1355E+16 .3475E+16 .4496E+16
.3790E+03 .1156E+01 .4908E-01 .1235E+00 .1356E+00 .1210E-01 .4756E-01 .1141E+00 .1617E+00 .3085E+14 .9363E+13 .2357E+14 .2998E+16 .1085E+16 .2730E+16 .3574E+16
.3800E+03 .1097E+01 .4744E-01 .1172E+00 .1289E+00 .1169E-01 .4597E-01 .1093E+00 .1552E+00 .2970E+14 .9074E+13 .2242E+14 .2872E+16 .1057E+16 .2611E+16 .3459E+16
.3810E+03 .1326E+01 .5881E-01 .1421E+00 .1566E+00 .1450E-01 .5699E-01 .1337E+00 .1907E+00 .3658E+14 .1128E+14 .2726E+14 .3518E+16 .1321E+16 .3192E+16 .4282E+16
.3820E+03 .9294E+00 .4227E-01 .9997E-01 .1104E+00 .1042E-01 .4097E-01 .9487E-01 .1358E+00 .2612E+14 .8129E+13 .1923E+14 .2499E+16 .9568E+15 .2263E+16 .3074E+16
.3830E+03 .7305E+00 .3405E-01 .7883E-01 .8722E-01 .8395E-02 .3300E-01 .7547E-01 .1085E+00 .2091E+14 .6566E+13 .1520E+14 .1990E+16 .7768E+15 .1798E+16 .2474E+16
.3840E+03 .7739E+00 .3685E-01 .8365E-01 .9274E-01 .9084E-02 .3572E-01 .8079E-01 .1165E+00 .2252E+14 .7124E+13 .1617E+14 .2132E+16 .8473E+15 .1923E+16 .2679E+16
.3850E+03 .1126E+01 .5478E-01 .1219E+00 .1354E+00 .1350E-01 .5309E-01 .1188E+00 .1719E+00 .3331E+14 .1062E+14 .2363E+14 .3138E+16 .1269E+16 .2825E+16 .3982E+16
.3860E+03 .8952E+00 .4456E-01 .9720E-01 .1082E+00 .1098E-01 .4318E-01 .9553E-01 .1387E+00 .2695E+14 .8658E+13 .1889E+14 .2526E+16 .1041E+16 .2270E+16 .3239E+16
.3870E+03 .9746E+00 .4955E-01 .1060E+00 .1182E+00 .1221E-01 .4802E-01 .1051E+00 .1532E+00 .2984E+14 .9654E+13 .2066E+14 .2783E+16 .1166E+16 .2495E+16 .3604E+16
.3880E+03 .1009E+01 .5231E-01 .1099E+00 .1228E+00 .1290E-01 .5070E-01 .1099E+00 .1606E+00 .3137E+14 .1022E+14 .2146E+14 .2912E+16 .1241E+16 .2606E+16 .3809E+16
.3890E+03 .1074E+01 .5683E-01 .1172E+00 .1312E+00 .1401E-01 .5507E-01 .1182E+00 .1733E+00 .3393E+14 .1113E+14 .2295E+14 .3135E+16 .1358E+16 .2801E+16 .4141E+16
.3900E+03 .1302E+01 .7032E-01 .1423E+00 .1597E+00 .1733E-01 .6815E-01 .1448E+00 .2130E+00 .4181E+14 .1381E+14 .2794E+14 .3845E+16 .1694E+16 .3428E+16 .5129E+16
.3910E+03 .1407E+01 .7751E-01 .1541E+00 .1732E+00 .1911E-01 .7512E-01 .1581E+00 .2332E+00 .4591E+14 .1526E+14 .3033E+14 .4203E+16 .1881E+16 .3739E+16 .5661E+16
.3920E+03 .1207E+01 .6768E-01 .1323E+00 .1489E+00 .1668E-01 .6559E-01 .1369E+00 .2025E+00 .3996E+14 .1336E+14 .2610E+14 .3643E+16 .1655E+16 .3235E+16 .4952E+16
.3930E+03 .5993E+00 .3433E-01 .6584E-01 .7430E-01 .8462E-02 .3327E-01 .6873E-01 .1020E+00 .2018E+14 .6792E+13 .1303E+14 .1831E+16 .8461E+15 .1623E+16 .2514E+16
.3940E+03 .8843E+00 .5163E-01 .9730E-01 .1100E+00 .1273E-01 .5004E-01 .1024E+00 .1525E+00 .3024E+14 .1024E+14 .1930E+14 .2732E+16 .1282E+16 .2416E+16 .3787E+16
.3950E+03 .1369E+01 .8140E-01 .1508E+00 .1709E+00 .2007E-01 .7889E-01 .1601E+00 .2390E+00 .4753E+14 .1619E+14 .2999E+14 .4276E+16 .2037E+16 .3774E+16 .5981E+16
.3960E+03 .1204E+01 .7280E-01 .1327E+00 .1507E+00 .1795E-01 .7056E-01 .1421E+00 .2127E+00 .4239E+14 .1451E+14 .2646E+14 .3799E+16 .1836E+16 .3346E+16 .5362E+16
.3970E+03 .5264E+00 .3250E-01 .5818E-01 .6620E-01 .8012E-02 .3150E-01 .6283E-01 .9433E-01 .1885E+14 .6496E+13 .1163E+14 .1682E+16 .8258E+15 .1478E+16 .2396E+16
.3980E+03 .1498E+01 .9390E-01 .1656E+00 .1887E+00 .2315E-01 .9100E-01 .1803E+00 .2713E+00 .5435E+14 .1881E+14 .3317E+14 .4831E+16 .2404E+16 .4238E+16 .6944E+16
.3990E+03 .1671E+01 .1069E+00 .1851E+00 .2115E+00 .2635E-01 .1036E+00 .2033E+00 .3069E+00 .6164E+14 .2147E+14 .3719E+14 .5455E+16 .2757E+16 .4775E+16 .7915E+16
.4000E+03 .1728E+01 .1122E+00 .1914E+00 .2191E+00 .2765E-01 .1087E+00 .2120E+00 .3207E+00 .6457E+14 .2259E+14 .3855E+14 .5693E+16 .2915E+16 .4975E+16 .8333E+16
